"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Dekalb","GA","Atlanta","13","089",76,139900,139900,139425,139900,138000,137700,139900,139900,133700,129900,129900,125450,124900,119000,119000,114000,118900,114000,105000,99999,99000,99900,85900,85900,90000,89949.5,94950,95000,99250,99900,99500,1e+05,99000,1e+05,99500,99000,1e+05,107000,105000,115000,114950,115000,117900,115000,119000,101450,1e+05,91950,89900,98000,100700,112000,109900,110000,115000,115000,119900,129900,115000,117500,126450,131490,140000,139900,142700,143900,131900,141500,144900,139700,135340,135340,135340,137000,137700,139115,142000,139900,144900,144500,139015,137015,129900,139007.5
"Cobb","GA","Atlanta","13","067",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,140000,139000,139900,133950,141000,139900,135450,136000,138900,135000,135000,140000,140000,142949.5,147000,149450,150000,143900,149900,155000,160000,160000,165000,165000,158500,174000,168125,165000,169900,179900,179900,179900,174950,179900,186450,189900,189000,185000,177900,167450,175000,174900
"Will","IL","Chicago","17","197",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,128900,129900,133385,129900,134900,138950,138125,137950,135450,137900,137500,137500,137500,146000,144900,144900,144900,145000,144500,143700,140000,139900,139900,145925,149000,152000,154900,155000,159000,159900,159900,155950,155000,154900,153000,152900,152900
"Jackson","MO","Kansas City","29","095",79,171000,167500,160502,162194,160000,158000,160000,159900,160000,160000,164900,165000,169000,150000,165000,163400,155000,150000,150000,150000,148750,144900,148000,144900,150075,142500,149000,150000,140000,119500,114900,117500,117000,112000,119845,125000,135000,135000,135000,144950,137500,136000,144000,138050,141250,142625,149900,153000,139000,147450,154999.5,154894.5,159975,159000,155000,162000,156500,152545,154999.5,160000,164900,165000,169900,164200,160000,169000,172000,192400,197000,199500,215000,215000,219900,235425,215000,2e+05,199300,195000,199950,191000,188900,182500,185000,185000
"Norfolk","MA","Boston","25","021",80,270900,299900,299900,299000,299000,275000,274900,279900,269900,268000,270000,259450,262450,259900,264800,269500,269900,275000,265900,269899,274900,269900,258350,254900,274900,286000,287900,289450,284900,289900,274900,274900,286498,289000,289950,289000,299000,319450,329000,329900,319900,309000,3e+05,299900,295000,289000,306097.5,296350,309900,332512.5,324200,322747.5,328997.5,319900,319900,319900,324900,319900,324900,329900,324900,344999.5,359000,350000,339900,342450,335000,329900,325000,329900,339900,341950,349900,359000,359000,355950,369450,369900,359945,369900,379900,380995,399900,385000
"Denton","TX","Dallas-Fort Worth","48","121",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,215000,215000,210000,225000,245000,234950,244950,235000,247500,249900,250000,249900,252445,249745,238900,254950,259900,257000,256000,250000,253000,254000,255000,259994.5,259445,254000
"Bernalillo","NM","Albuquerque","35","001",82,131750,133500,134450,139900,139899,138990,139445,139900,139900,130000,130000,130000,129700,128900,128950,126750,126700,129950,128000,130000,130000,130000,116500,112500,112500,109900,115000,115000,117900,116450,114000,114950,105000,105750,119000,116500,115000,121990,125500,125000,122425,129900,119400,119000,127500,124900,112450,117500,119900,122450,129542,130000,129900,127900,129000,121850,124500,116000,120000,122000,117000,119950,126750,134000,135000,134900,134900,133500,129900,129900,135000,135000,124875,135000,143760,139250,139500,144965,149000,134450,142000,148000,141000,135000
"Jefferson","AL","Birmingham","01","073",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149950,139900,139500,124500,127250,133900,139900,134900,139000,129900,125750,129900
"Hudson","NJ","New York","34","017",84,359000,350000,359000,359000,354949.5,349000,349000,349900,349000,342555,339000,335480,329900,329000,329000,319000,318895,309000,305000,299949.5,299900,299500,299000,299000,299900,303500,3e+05,310000,319000,315000,299000,295000,289000,279500,289900,279700,290000,309000,334900,349900,359000,369000,359500,348000,349000,344900,338500,315000,335000,343250,359000,359500,359000,359000,359000,350000,358900,349900,329450,316000,329000,335000,365000,375000,377500,399000,389000,375000,379000,389503,389503,379900,395000,415000,429999,452000,468000,459000,439000,425000,448000,451000,459000,439000
"Monmouth","NJ","New York","34","025",85,279900,279900,279900,275000,274900,269000,268500,269000,259900,259900,259950,259900,259900,269000,259900,259450,259000,250000,257995,259000,256800,244500,239900,239945,249000,249900,269000,265000,252900,248700,241450,241450,239000,239000,254495,249900,239000,249000,254900,257990,265000,265000,269900,265000,265000,265000,259000,264995,250000,249000,259000,268995,269000,259000,263500,274500,279900,274945,262000,259900,279949.5,295000,288888,272500,269999.5,269000,274000,269900,277000,275000,279000,269900,269900,279900,279900,274900,269900,268000,265000,266950,272000,274900,269900,265450
"Davidson","TN","Nashville","47","037",86,169900,169500,169900,169900,169900,168500,165000,159900,159850,159900,164250,154950,149900,147500,149000,145000,148700,145000,142900,142000,139900,139420,139900,136900,137500,137900,139900,144944,147974,149900,149900,145000,145000,144900,147990,149900,154900,160000,159900,165000,164900,164900,165493.5,167500,163493.5,159900,157000,157885,164900,169900,172000,170900,175900,178212,174900,174557.5,169500,174900,174900,184600,187900,199000,197900,212450,205000,204900,204900,209900,205000,219900,224950,221950,253270,250413,249900,248500,255000,250000,249000,257500,249000,249500,258900,258900
"Providence","RI","Providence","44","007",87,175875,179900,179900,175000,172000,174900,169900,174900,170000,159900,159900,159900,159900,159500,154950,164700,164500,159900,160000,159900,164700,159900,157900,154900,159000,164500,164900,169000,169900,179900,179900,179900,169900,169900,169900,167000,162950,159000,169900,179900,173700,179900,175000,170000,174900,169900,164950,165000,163000,169900,169950,184400,197000,185000,189900,184700,179000,184900,179000,182950,179500,184000,179900,185000,179900,179900,184900,189900,189900,189700,189900,190700,194900,194000,189900,189000,198900,199900,193950,195000,196250,194900,199000,194900
"Bucks","PA","Philadelphia","42","017",88,249999.5,254900,259900,259900,258900,257700,249900,246750,244900,239700,237900,235000,235000,235000,234900,237900,239725,237500,237500,234900,229900,229000,224900,223000,222500,229900,229900,229500,229000,229000,225900,225000,224900,219900,222900,224900,225000,225000,225450,230000,239900,239000,229900,224900,225000,224900,224250,219900,219900,224838.5,225000,225000,229900,229900,225000,225000,225900,224900,224777,220000,224900,234900,239900,239900,237950,229900,229999.5,231750,229000,225000,224500,219900,216900,219999,225000,229900,229900,227950,226950,229900,229000,229000,229900,229000
"El Paso","CO","Colorado Springs","08","041",89,135000,135450,135000,135000,130250,130000,129700,127450,124900,119900,110000,114900,117450,118995,114950,115000,118995,121000,122950,119900,116000,115000,114000,109900,114450,104950,108700,104900,103800,106900,110000,101350,1e+05,104500,118500,113000,119950,124900,120000,119900,121250,120000,119900,123000,119900,119900,115000,119900,122000,124700,123000,124975,129000,134900,130000,125000,119900,124000,126500,125000,138000,137500,131000,130000,142000,144900,144400,135000,138250,145500,137950,149500,149500,154800,149000,159900,155900,154950,160950,161000,159900,155000,155000,163000
"Baltimore City","MD","Baltimore","24","510",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205355,2e+05,227495,199950,201460,197450,199900,194900,199900,216950,219000,199900,189900,185450,192450,198900,196450,199500,199990,225000,209500,229900,224450,224900,229900,229000,235000,224900,219900,232199.5,250000,249950,249900,239900,246900,240950,229900,224950
