"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569925,574900,549900,565000,565000,598000,6e+05,614900,624899.5,625000,625000,610000,599900,575000,595000,619900,630000,649000,679000,684900,680000,680100,674900,675000,675000,674900,680000,695000,699888,699000,699995,709995,719000,7e+05,705950,709000,699900,699000
"Cook","IL","Chicago","17","031",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,260000,257900,279000,289900,319945,335000,339000,329900,319000,301000,299900,293250,279900,262999,289900,315000,315900,319900,319000,309900,309900,310000,309900,310000,299000,299900,309900,332500,342050,355000,355000,349945,339500,339900,333500,325500,324450
"Harris","TX","Houston","48","201",3,170990,175000,179000,179900,179900,179921,178000,179000,187500,186205,187000,182950,180000,180990,181990,182000,184990,185990,185000,181550,174750,172990,170000,172990,173900,174900,177290,179900,180000,184390,182500,182060,181500,180000,189995,195000,196757,206990,212990,215000,216365,219990,219900,217685,219900,225000,223000,224900,226417.5,235000,236830,244990,249900,249000,249900,254900,259992.5,259999,268591.5,274495,280490,289000,290500,299000,289995,285000,289900,294000,291990,296595,295000,299950,301990,292490,299000,298900,295500,295000,293990,290000,289900,286983,284900,284145
"Maricopa","AZ","Phoenix","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303245,309900,309500,319000,315000,319990,322933,315950,309990,314900,314990,319990,319900,319900,322990,325000,333900,339900,339900,335945,329000,337000,336995,339900,347990,346995,348990,353900,350000,350000,349900,350990,353900,349900,349990,349900,350000,353990
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000,584950,585600,599000,604990,625000,629000,639900,645000,640000,639000,639000,629000,625000,625000,649000,659900,679000,699000,669000,699000,699888,709000,699900,699000,725000,719000,719000,723900,729000,729000,725000,729000,715000,715000,699900,699000,699999.5
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785000,785000,779995,790000,799000,799999.5,809900,829000,819900,809000,806720,805000,8e+05,799000,799900,814900,839900,839000,849000,849900,849000,849900,850000,850000,849000,859900,859900,870000,879000,888000,879900,888000,879999,888995,889000,889000,894945,899000
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,349900,349000,346990,329000,338000,344900,349000,345000,344945,350000,355500,360000,378900,375000,385000,388995,390000,375000,379000,395000,395000,399000,399890,4e+05,409900,430000,449000,444900,450000,449000,445000,449000,449000,455000,460000,463250,470690
"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,216477.5,222695,243500,249900,258000,259900,250000,250000,255500,255500,250000,263990,259700,264700,275000,290000,299000,285000,291995,299950,299900,300995,299900,309900,299825,330243,350000,358990,352700,350000,347990,339000,349000,357990,362990,364945,355990,364700,379990,387130,399000,390000,389900,384000,385000,390000,375000,379450
"Queens","NY","New York","36","081",9,529000,525000,529990,539000,534888,529000,525000,529000,526500,518000,507000,499000,499000,490000,499000,499000,499000,499000,489000,474999,459000,455000,450000,445000,445000,439000,449000,435000,439000,439000,429000,429000,425000,419999,425000,425000,429000,439000,439000,429000,429000,419000,419000,419000,425000,420000,429000,425000,429000,439000,439000,449000,449900,469000,469000,479000,475000,499000,479000,479000,499000,479999.5,489000,489000,495000,469999,469999,479000,489000,509999.5,504499.5,509999,519000,525000,532500,549000,519999,529000,535000,529900,539000,539000,529000,529000
"Riverside","CA","Riverside","06","065",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369834,369900,368650,369900,373750,379000,383900,384900,375000,375000,370000,371745,369999,369990,375000,385000,389500,389900,399000,399000,399000,395000,395000,399900,399999,403750,407850,410000,414995,415000,419000,419000,416998,409900,406171,409900,415000,419900
"San Bernardino","CA","Riverside","06","071",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299999,306950,305450,314900,325000,339000,345000,349900,350000,350000,349999,349000,347500,335000,350000,350000,350000,359800,368000,375000,379000,375000,375000,374450,375000,379000,375000,374900,379000,384000,385000,394900,397500,393900,389900,389000,385000,383794
"Clark","NV","Las Vegas","32","003",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,190000,195000,199900,209890,218000,224250,229000,230888,230000,231000,229900,229900,238990,240000,245000,249888,249900,250000,255750,255000,255000,256890,259900,264000,267900,275000,279950,279000,280000,284900,285000,284900,284970,284900,285000,279900,285000,295000,299900,299900,299900,299900,299900,299900,299900,3e+05
"King","WA","Seattle","53","033",13,450000,459000,459950,460000,472999.5,470000,465000,462150,459000,424900,399950,394997.5,369950,375000,365000,350000,350000,355000,359925,374157,369950,363975,359950,349000,339995,360000,389900,403975,423355,429950,430000,409000,410000,399500,460000,450000,452037.5,469950,490000,499950,524900,525594,549500,549950,549950,534925,513450,499950,499900,519720,539000,550000,550000,565000,575000,560000,555025,549900,524965,497940,509950,525000,550000,579400,599999,6e+05,598000,585000,595000,589925,578836,575000,569900,599000,619900,629000,629000,649950,639000,639950,629950,629000,601955,594500
"Wayne","MI","Detroit","26","163",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,169900,159900,174900,174900,185000,199900,215000,215000,209000,189900,189650,184900,179900,179900,199000,214000,225000,239900,229000,229900,229900,224900,215000,214500,209900,224900,224900,247000,249100,259900,272950,259900,264892.5,259900,259000,259900,263550
"Tarrant","TX","Dallas-Fort Worth","48","439",15,185000,186000,189000,189950,194900,194900,194750,194700,199900,195000,189900,185695,183990,182000,182990,185000,187000,189900,189900,187290,184900,185000,184790,180990,180000,184898.5,185000,187990,189000,192790,189720,188990,185990,189900,206550,206995,206550,210000,214000,219900,225000,228477.5,225000,225000,225000,225000,224999,225000,229900,236876.5,245000,255000,258900,249900,259900,267894.5,269000,272500,264900,281469,279999,286990,3e+05,298990,289900,288990,289900,289900,285990,294945,294990,299000,299000,299000,304900,299992.5,3e+05,3e+05,299990,299000,299900,3e+05,299900,299900
"Santa Clara","CA","San Jose","06","085",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819975,829770,829000,871950,899000,899999,939000,899000,885940,875000,889880,899000,849944,845500,849000,899000,939060,988888,995000,988000,990000,971995,988888,974990,949000,949000,989990,1075000,1128888,1149000,1099000,1098944,1099950,1088888,1089097,1049000,998000,980000
"Broward","FL","Miami-Fort Lauderdale","12","011",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,350000,350000,359949.5,369000,375000,378000,375000,369900,379000,381450,375000,380000,380000,386000,386000,389000,395000,4e+05,399900,398000,389000,385000,389000,385000,389899,399900,405000,399900,399000,399500,4e+05,409950,390000,390000,419000,418000,420000,425000,430000,439900,439000,443900,445000,447500,449900,449900,449999,460000
"Bexar","TX","San Antonio","48","029",18,195750,199900,2e+05,2e+05,204990,207900,208340,2e+05,209500,209900,203000,2e+05,199000,199900,199900,2e+05,207700,209490,209900,202995,194073,193000,189500,185500,189900,189900,192250,198000,199900,199999,198000,198000,199900,208945,220000,220000,224990,230152.5,236990,239900,241252,245250,245000,245945,249500,256945,255000,262990,263883.5,272100,269990,271850,275000,270094,270000,277000,274947.5,274900,272500,284500,287700,289900,274900,282990,281920.5,281990,283990,283933,285990,279900,280000,285990,289990,290404.5,295000,294995,289900,290450,290000,289900,289900,299000,289500,289900
"New York","NY","New York","36","061",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6525000,6795000,7100000,7250000,7500000,7620000,7250000,7e+06,7400000,7500000,7535000,7475000,7488000,7500000,7400000,7550000,7827500,7782500,7712500,7712500,7795000,8300000,7900000,7500000,7600000,7495000,7500000,7497500,7600000,7647500,7495000,7530000,7450000
"Philadelphia","PA","Philadelphia","42","101",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,195000,190000,189900,198250,209000,210000,209000,199900,199900,199250,189999.5,188500,184950,185900,189900,199450,199900,197400,191400,185900,184900,179000,184700,179900,175000,179900,179000,179900,189900,188900,190000,189900,185900,189900,199900,196500,188700
"Alameda","CA","San Francisco","06","001",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695250,685000,682000,720150,749000,770000,799000,792000,779000,759000,749000,765000,741550,719999,749694,769000,799888,825000,849450,849650,835000,825000,826500,849000,849888,838000,848950,848944,899880,899000,908500,910500.5,9e+05,899000,896500,892000,888000,883880
"Middlesex","MA","Boston","25","017",22,439900,489900,499000,499900,515000,499900,499900,499894,499900,499000,498000,479900,479900,479900,489900,499900,509900,499900,499000,484900,485000,489900,479000,459900,469900,489900,499000,514450,525000,519000,499900,499000,499900,509900,539900,530000,543900,549900,559900,569000,569400,575000,566750,549900,559900,555000,549900,545000,549950,579900,589900,599000,599900,599900,595000,589900,599000,589000,575000,569900,569900,579900,609000,634900,649000,649000,629000,615000,629000,639000,633000,625000,626900,649900,685450,699000,699000,675000,675000,669000,659900,679900,690000,669000
"Suffolk","NY","New York","36","103",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559000,562495,569999,579990,598598,589900,599000,599945,569000,620000,585000,589900,586500,569694,585000,579900,569990,575000,579900,585000,579990,585000,599000,598995,599000,599000,599000,619000,619990,619900,649249.5,649000,635000,649000
"Sacramento","CA","Sacramento","06","067",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309950,319990,320000,329900,338700,349000,349900,349900,350000,350000,350000,349988.5,344900,299000,349900,359000,360000,361745,368888,368995,365000,360000,365000,368800,367990,367745,369000,369999,379000,385000,395000,394500,394950,389900,385000,379900,375000,375000
"Bronx","NY","New York","36","005",25,425000,425000,429000,425000,424994.5,425000,420000,425000,424999.5,430000,429000,425000,425000,399499.5,417000,419000,419000,419000,419000,419000,399000,399000,399000,399000,399999.5,419000,420000,419000,435000,429000,425000,425000,419000,419000,417000,399000,399000,399000,399000,399000,399000,399000,399499.5,419000,427000,425000,422500,419000,449000,449000,439000,449000,449000,429000,425000,429000,439000,468500,429000,429000,459000,469000,479000,459000,459000,459000,439000,449000,465000,479000,449999.5,459000,479000,499000,479000,499000,517000,499000,499000,499000,499000,499000,479000,479000
"Nassau","NY","New York","36","059",26,509495,519000,524999,525000,519994.5,5e+05,499000,499000,499000,495000,479994.5,477000,469000,459000,469000,468995,469000,469000,466888,459000,459000,449990,449000,449000,449894,429000,459000,464250,469000,460000,459000,450000,449000,439000,465000,459000,465000,479000,489000,495000,499000,499000,509000,499999,499999,499000,499000,499900,499900,499000,499994.5,525000,534499.5,539000,539995,539000,539000,549000,529000,545000,568500,550000,539999,550000,579000,579000,569000,559999,579000,569000,559999,557000,559999,568500,569000,569000,561050,562100,579000,579000,580000,589000,575000,586943.5
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429850,439950,449000,449000,446000,444450,449000,447300,435000,449000,450000,449000,468250,470000,470000,479000,479000,469000,461890,455000,454900,449942.5,449000,442900,453990,470000,469450,469000,469000,449500,449900,449990,449800,449990,474900,479963,489000,499000,5e+05,504900,5e+05,507000,499000,495900,497000,5e+05,520500,525000,529000
"Cuyahoga","OH","Cleveland","39","035",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,129900,128850,144500,149949.5,169250,179900,179950,177825,169000,159949.5,159900,154700,144400,149900,159900,170500,179900,179900,175000,174900,169500,160000,159900,159900,152699.5,149900,159900,170000,179900,189900,189900,185000,179000,174900,169900,169000,164700
"Hillsborough","FL","Tampa","12","057",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263990,262990,257990,256400,256400,258623,265000,260990,264900,265990,251990,270995,269990,270990,269990,276390,274595,275000,278995,280000,279000,275000,274789,270370,279990,279970,280990,285000,288165,289900,285000,288490,290000,289000,290000,290000,285000,285000,285990,284990,284992.5
"Allegheny","PA","Pittsburgh","42","003",30,229900,239000,239900,239900,249450,244900,242700,239700,235000,230000,229900,224900,219900,234000,229945,229000,229999,234222,234900,229900,230000,229000,229800,224000,215000,214900,226900,238900,245500,244892.5,234900,234400,229000,225000,256000,250000,258500,270900,269990,274900,280000,285000,279990,275000,284990,274999,273650,275990,289000,281490,285000,283945,286990,289900,283990,284900,282900,280623,279995,275990,279900,289900,295000,298000,299999,305400,299900,299000,299900,299500,299500,299900,305000,294000,305000,315000,317000,319900,310000,301990,299900,299000,299000,298355
"Oakland","MI","Detroit","26","125",31,234900,239900,239000,230000,225000,225000,219900,219900,244900,239999,229900,224000,215450,214900,219000,220000,219900,228450,234000,234900,229000,225000,225000,224900,229900,233300,244625.5,253900,250000,265900,269900,268062.5,271950,278888,295900,289900,299900,303240,310000,319900,325000,339000,339900,337000,339000,335000,339992.5,339900,349999,357000,364800,360000,365000,364995,369000,369000,369900,369900,364990,368500,367140,378030,382150,389900,385000,387500,379900,375000,375000,375000,375000,375000,375000,379037.5,380900,389000,399899,399900,399900,398000,399000,399900,4e+05,409900
"Franklin","OH","Columbus","39","049",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,217200,219900,219036,210000,209900,214900,209900,2e+05,199900,199500,209900,219900,230000,239900,239500,234900,232990,228700,227200,224982.5,232900,236900,243990,249000,254900,259900,264900,255000,259900,250000,255000,250000,254900,259900,259900,275000,274999,275000,275990,269998.5,273990,267500,264900,259900
"Hennepin","MN","Minneapolis-St Paul","27","053",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349700,344500,340997.5,369777,4e+05,379900,385990,379900,385000,380385,384900,379000,370945,379900,389900,409995,399900,399900,399900,414990,409900,399900,399000,399900,399900,399999.5,412000,399900,405990,399900,405940,409900,409900,408895,414900,405495,417321,429990
"Orange","FL","Orlando","12","095",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,285990,285000,295000,295990,289970,284995,283992.5,299000,298990,298995,295000,295771,297990,299900,301990,299990,299453,3e+05,305000,309000,321365,319900,319990,319995,320000,329900,324000,329900,330000,321265,319900,324900,319990,325000,325000,324999,325000
"Fairfax","VA","Washington","51","059",35,549900,559900,565000,578500,579000,575000,574894,569000,550000,550000,549950,539900,525000,540000,549250,549900,559950,564500,562250,560000,550000,546950,535000,534444,539999,549900,559900,589000,599900,599000,595000,590000,595000,595000,629000,630000,639900,639900,649000,649000,649000,645000,634950,629925,626950,635000,640000,649000,654900,650000,654900,660000,656950,659999,654950,650000,650000,650000,659950,675000,675000,689900,699250,699900,699000,699000,675000,699000,699900,702500,699945,699900,715000,709450,714900,7e+05,710000,7e+05,699900,699999,699900,699900,724900,735000
"Contra Costa","CA","San Francisco","06","013",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512000,514500,492500,565750,649000,641450,650000,650000,679000,649000,610000,599450,551394,514900,512500,557000,639000,699999,729000,739900,725000,659000,635450,622450,6e+05,575000,579450,650000,694000,709900,719000,712500,699900,685000,689900,675968,649998,639950
"Salt Lake","UT","Salt Lake City","49","035",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,274990,279900,274998.5,274450,274900,280000,296138.5,299900,295900,297000,295450,299900,298500,285900,288900,299000,309900,309900,322000,329900,334900,329900,329900,335000,339500,339700,329900,339900,328888.5,349000,349400,354900,350000,350000,350000,344202.5,349900,349900,349900
"Travis","TX","Austin","48","453",38,299990,299900,299900,299999,318000,314970,310000,308900,305995,303262,310164.5,299990,299900,299000,299999,319994.5,321900,315000,314450,305000,299900,3e+05,304995,299900,3e+05,308997.5,334000,345000,349000,349900,344990,341000,329000,325000,359490,356200,357195,358495,367700,377500,385990,395000,398750,399000,397900,396922,4e+05,401045,399900,410495,419990,423365,424945,431500,430700,430500,424990,415990,409750,433535,431300,435000,435990,443990,440990,442990,438510,425000,420495,428990,423995,419900,425000,425992.5,426990,435000,429900,425000,428400,425000,427237.5,426990,430000,429608
"Saint Louis","MO","St. Louis","29","189",39,299700,299900,3e+05,3e+05,309900,314900,315000,314900,319900,314900,3e+05,290499,275385,279000,279000,279900,287810,289999,265000,260000,279900,275000,271400,269000,279000,271950,273750,284900,282400,288200,282400,279900,280200,275000,295000,284900,289850,298950,309900,329900,335610,339900,325000,318000,319000,310000,299994.5,299000,295000,299959,325000,334950,334900,330000,335000,329900,339500,334900,325250,320000,325100,334950,350000,359900,365000,369700,365900,369500,374900,375000,372250,371750,367450,374900,379650,389900,399000,394900,388000,392615,389900,384900,384950,379000
"Pima","AZ","Tucson","04","019",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258975,265000,262745,264990,272986.5,274975,274700,271750,265095,271522,268990,268125,263400,267500,269900,273900,269000,260000,265900,259900,250000,259900,255000,265950,261900,260000,256245,273900,274900,270000,274900,273000,273950,275000,275000,274900,275000,276950
"Montgomery","MD","Washington","24","031",41,469900,464000,479000,487500,489000,479450,470000,459500,459900,469900,470000,465000,459414,471995,475000,479900,480000,495000,499000,495000,484900,485000,479999,480000,495000,5e+05,525000,534990,549995,559000,549450,559450,549900,549000,589945,575000,579945,575000,568990,579900,599990,599900,598000,598000,598500,586500,579999,612900,624990,649200,649000,634888,629990,627900,632445,639945,614945,625000,619900,629945,625000,639000,614990,609990,602490,609990,599900,625000,649000,639450,627500,652995,659950,649990,669450,679450,654945,659000,659925,659900,659900,670000,661400,664990
"Honolulu","HI","Urban Honolulu","15","003",42,650000,656000,665000,675000,719250,748000,725000,695000,722500,675000,639000,610000,619000,599000,599999,599000,6e+05,625000,675000,710300,695000,675000,696500,7e+05,695000,689000,689000,699999.5,695000,659900,655000,635000,612500,610000,679000,669000,716500,719900,690000,680000,698500,699500,699000,685000,685000,687450,690000,7e+05,685000,695000,699000,730000,747000,795000,792250,795000,778000,778000,770000,768000,795000,838500,850000,828500,849000,850000,830000,839499.5,835000,849000,849000,855000,850000,750000,860000,867000,860000,860000,859000,848000,850000,854444,850000,850000
"Westchester","NY","New York","36","119",43,699000,712500,729900,749000,749000,729000,719000,699000,699000,679900,675000,650000,639000,649000,714999.5,675000,665000,679000,668750,649000,649000,638000,629000,625000,634950,639949.5,679000,685000,699000,687500,669000,649000,646250,649000,719000,699000,712000,749000,759000,775000,799000,799000,799000,745000,750000,775000,760000,759500,769000,799000,849000,849000,849000,799000,799000,765000,749000,749000,749972,749000,799000,849950,849000,864906,859000,850000,839812,799000,799999,825000,809500,829000,820000,849999.5,849999,875000,869500,850000,839000,822450,839000,859000,825000,812000
"Milwaukee","WI","Milwaukee","55","079",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,110000,94900,91000,99900,114900,124900,129900,128150,124450,124900,117950,107727.5,99900,99900,109900,116500,115900,127450,129900,129900,124900,124900,120000,115000,115000,114000,119850,124999,129900,134150,149000,149900,144900,144900,139900,134900,125900
"Fresno","CA","Fresno","06","019",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289250,285670,281750,289000,297450,299950,299900,307150,310000,309000,309875,309000,299990,295665,299999,314375,318000,319925,325000,326675,324999,324900,317990,316492,319925,320000,319789,315245,317450,324900,325250,330270,335640,333215,329999,324990,324000,327315
"Shelby","TN","Memphis","47","157",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234900,230000,229700,225000,224000,225000,224900,220540,224900,225000,229000,240000,237925,239900,239900,234900,220000,222530,219995,222000,222500,229650,239900,245000,250000,236250,229900,230950,224900,219000,219900,225000,229900,245000,249900,254900,257570,249900,250000,250000,249900,249900
"Fulton","GA","Atlanta","13","121",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,331500,324900,345000,369900,383099,385000,385000,379900,379000,375000,372900,368132.5,355900,375000,379950,385000,389850,394900,399900,380000,384900,374500,384900,379000,374273.5,379000,399700,408585,428000,439900,425000,425000,425000,423995,425000,424997.5,420000
"Mecklenburg","NC","Charlotte","37","119",48,279850,279935,279900,280000,279900,280000,279900,279000,275000,250000,239966,230000,229900,237500,235000,239900,245000,245000,247995,244916,238950,234900,229900,232000,249800,259995,268950,269000,269250,269990,260000,259900,255000,256400,279999.5,279900,283245,294495,306860,317970,314949.5,314900,309900,311000,3e+05,299900,299900,299999.5,290000,3e+05,319900,332945,329900,339000,335800,329900,329994.5,324995,324825,325000,328945,334900,331900,348900,348945,349000,349000,344127.5,340000,347200,341900,329190,334900,350000,369000,375000,379000,379000,372000,360000,359369,360000,359000,363900
"Erie","NY","Buffalo","36","029",49,154900,154900,169922,174900,184900,179900,179777,174000,178250,174450,178900,178150,174995,189900,189000,189900,189900,194900,194900,194400,194900,189995,195000,195500,199500,199894,199900,204900,199900,199990,197700,199900,199999,189900,199900,198500,190000,199988,199900,209000,204950,199900,2e+05,197900,193900,194949.5,189000,185000,184200,194900,199900,199900,215000,219900,214949.5,209900,205000,2e+05,199900,194250,212000,227927.5,224900,224900,229000,220000,210000,204900,2e+05,199900,199900,192200,179900,179900,197900,199900,210000,212000,198450,198000,199000,189900,185000,179900
"Du Page","IL","Chicago","17","043",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,379450,394700,399000,409950,419900,413000,419000,419900,428700,425000,419900,429500,435500,432000,437495,439900,439900,439350,429900,429000,429900,429900,429900,431325,439900,441490,449900,438495,436447.5,437245,439900,442900,443900,439900,439900,440000,444990,449800,460000,459900,464090,459900,450000,459900,464950,450000,464900,476086.5
"Fairfield","CT","Stamford","09","001",51,,,696500,689000,698950,699000,686500,669000,683100,690000,679900,659900,659900,649900,659900,674500,659000,659900,659000,639000,639000,635000,625136,619000,605000,625000,649000,668900,675000,675000,650000,649000,659000,669000,666450,650000,650000,679000,695000,699000,709000,699949.5,699900,696000,699000,698000,695000,685000,685000,699000,725000,729500,729000,719900,699000,685000,675000,675000,675000,650000,670000,699900,729000,725000,724900,724900,699949.5,699000,699000,698500,695000,695000,699000,729000,739900,749000,742500,739250,729000,719900,724950,719900,699974.5,694950
"Pinellas","FL","Tampa","12","103",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379900,375000,379900,375745,390550,393900,399000,384900,369894,380000,389250,380000,377000,379900,389900,389500,379900,395645,399900,399000,399000,399000,401115,424949.5,424900,435000,439450,475000,474000,477900,449000,433507.5,441900,442732,449000,466500,449900,452450,470000
"Bergen","NJ","New York","34","003",53,569000,574500,598944,589000,585000,569900,549999,549000,549900,549444,550000,529900,499900,499000,499900,499974.5,519000,509000,513950,509000,506975,499000,495000,489000,499000,499800,499000,499388.5,535000,499999,519950,499900,499000,475000,549000,549900,559900,579000,579950,589450,589000,590950,599000,582000,569000,554500,545000,539000,525000,559900,558000,569000,585000,592450,598000,579000,560000,567000,598000,587000,599000,6e+05,607000,639000,619000,609000,599000,599000,599900,599000,595000,599000,599000,599999,626500,645000,649900,617500,639450,649000,639000,638000,650000,652500
"Marion","IN","Indianapolis","18","097",54,157900,155000,159900,159900,159900,159997.5,159900,159900,159900,161900,159900,150000,149900,150000,153700,154995,159900,159900,159900,147900,144900,155000,150000,149900,149200,149527.5,149900,149900,149999,152450,149990,150000,150000,149900,149900,150000,149900,155000,162900,165000,169900,174900,170787.5,169900,169900,169900,168800,165000,164000,165000,169700,178995,179000,179900,179900,174900,175000,175000,175000,170000,172900,178949.5,177612.5,182900,186750,189000,185000,178450,179900,178000,179895,171400,169900,169450,174500,175000,180000,185000,185000,180000,184450,182250,179900,179900
"Wake","NC","Raleigh","37","183",55,325000,325250,324900,325000,325000,324630,319000,319900,314813,309900,306020,3e+05,299900,299900,298000,299990,304900,299900,299900,299900,304900,307000,299900,299900,300993.5,302990,307000,304990,305490,302995,299900,299000,299990,299990,314900,310000,307990,314900,323852.5,324900,325000,325000,324990,329990,329990,329900,326120,326990,340000,346840,336990,338708.5,344990,339990,334945,344900,343495,339990,332445,329900,325000,325000,336900,351900,359900,357990,350000,355000,347010,338990,339900,337102.5,339000,364945,374900,381990,385000,375000,379900,379900,379949.5,384995,385000,379700
"Hartford","CT","Hartford","09","003",56,,,3e+05,309000,314900,319900,320000,319900,323900,319900,306950,297500,299500,299900,299900,314450,319000,319450,309900,299900,299000,289900,289900,299000,299000,319900,325000,322500,329900,329900,319900,319900,319900,315000,315000,302500,299950,299999.5,311500,324700,329250,325000,319900,314900,314900,310000,309900,311400,299900,314900,324900,329900,339450,339000,334000,329000,329000,324900,319900,319900,307900,320000,332980,335000,334700,329900,329900,324900,319900,319900,314900,309900,309900,319250,319900,334900,339000,339000,339000,330000,329000,319900,319900,315000
"Duval","FL","Jacksonville","12","031",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218990,212990,209990,209900,205990,208990,206990,214900,218900,221495,224990,225000,225000,229850,225000,225000,219990,221000,231450,235000,239900,249000,254900,255745,253900,249990,249900,247990,247900,249990,250000,257900,259900,265540,274000,276990,269900,262950,259900,260000,254900,250000
"Prince Georges","MD","Washington","24","033",58,261875,259900,259000,259900,254250,250000,249000,240000,259900,259910.5,255000,249000,240000,235000,237500,234900,234900,249900,255000,263500,239900,242000,248500,249997,249900,250000,250000,250000,259250,274700,284000,299994.5,299450,319990,340000,340000,344995,351495,359990,359500,357990,354990,359990,361250,359995,369990,359990,369990,387990,397990,405990,399990,404990,409900,404990,399990,416990,414990,424890,435990,449825,443900,439990,434990,434490,429990,421990,433630,435530,433990,427762.5,434490,448990,425000,430000,425495,4e+05,385000,389900,395995,399900,4e+05,399945,399900
"New Haven","CT","New Haven","09","009",59,,,,,,,,,,,,,,329900,339900,349000,349900,349900,345000,339900,331950,329900,324900,319900,320000,324900,339900,349900,359000,359000,350000,349900,359000,349000,349900,349000,349000,349000,359000,369000,369894,369900,365000,354950,349900,349900,349000,345000,338500,339900,340000,349900,359900,368500,365000,359900,359000,350000,349900,339900,335000,349900,352000,365000,374500,369900,364894,359900,359900,359000,350000,349900,344900,351000,364950,362500,369000,369900,369900,367200,364900,364450,359900,359000
