"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Santa Clara","CA","San Jose","06","085",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000,649999.5,657000,680000,683796.5,689900,699000,695000,685000,689000,685000,685000,649500,629800,659000,699000,748000,780000,780000,795000,794944,788400,785500,789000,787000,777000,784944,799994.5,860000,880000,879000,869000,850000,849000,849000,839444,799950,790000
"Broward","FL","Miami-Fort Lauderdale","12","011",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,244900,245000,249000,249000,249000,250000,259250,249900,245000,247900,249900,249999,250000,254900,265000,269000,265000,255300,259900,273950,275000,281500,285500,284999,288788,288949.5,289000,289500,297700,299000,299000,299900,304700,310000,310000,315000,319900
"Bexar","TX","San Antonio","48","029",19,127500,129500,129900,129970,129900,131620,129900,130000,137600,135000,130689,130000,130880,130000,129900,129900,134900,137492.5,134900,129900,126625,126900,125000,120000,122500,122495,124900,124900,124900,127900,127900,127500,125000,128835,139900,139995,142962,145500,148990,149900,150000,155000,155000,155700,159900,159936,159900,160544,160000,162500,165000,168790,169900,169500,168550,170000,169000,167000,167990,169700,173000,177900,183495,188500,189900,191990,195990,198000,199500,195990,195990,199000,199900,189000,192900,191992.5,190000,192750,192500,189990,188200,189900,190000,189900
"New York","NY","New York","36","061",20,,,,,,,,,,,,,,,,2495000,2495000,2495000,2465000,2395000,2395000,2337000,2400000,2400000,2390000,2400000,2300000,2375000,2419500,2475000,2450000,2407000,2497000,2500000,2699500,2595000,2697000,2700000,2925000,2965000,2995000,2795000,2833000,3003500,3100000,3250000,3485820,3500000,3500000,3500000,3500000,3200000,3400000,3670000,3985000,4250000,4300000,4395000,4270000,4475000,4495000,4500000,4699000,4595000,4575000,4500000,4500000,4735000,4735000,4750000,4857500,4950000,5200000,5e+06,4850000,4850000,4495000,4500000,4495000,4672500,4700000,4785000,4712500,4750000
"Philadelphia","PA","Philadelphia","42","101",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112900,109900,109000,104999,104999,110000,115000,118894,119000,115000,114900,114490,112500,108000,99000,1e+05,109900,112900,119000,120000,120000,117500,115000,114999,114900,113900,107500,104164,1e+05,108900,112000,117250,119000,115000,110000,115000,115000,111900,110000
"Alameda","CA","San Francisco","06","001",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,499988,510000,520000,529000,550000,579950,579397,575000,567944,549000,550000,529000,517199,549000,598000,6e+05,619000,640000,649000,649000,639000,645000,649000,649000,638944,620000,649000,680000,699000,699000,699000,699000,689000,689694,689000,685000,684888
"Middlesex","MA","Boston","25","017",23,319900,339900,349900,359000,359450,359900,355000,349900,349900,349000,345000,335000,334900,339000,339900,339900,349900,349900,339900,339000,339900,334900,324900,314900,314900,324900,339000,349900,349900,349000,339900,329900,330000,329900,349995,349900,349900,359900,378500,384900,389900,399900,389900,379900,389900,389900,385000,370000,378900,399000,399900,412500,414900,414900,4e+05,399900,399900,402500,409900,399900,399900,404450,436000,439900,439937.5,449000,439000,429999,439000,434900,429900,419450,435000,439900,449950,459900,469000,474900,469000,459900,471250,474500,479000,479000
"Suffolk","NY","New York","36","103",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414990,419450,424999,424990,429000,435000,439994,419500,449500,432749.5,428900,429000,425000,446750,449000,449000,449900,449000,449900,449850,450000,459000,450000,449900,449000,449000,459000,459990,459000,469450,475000,479450,489000
"Sacramento","CA","Sacramento","06","067",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262000,265000,269000,275000,277000,279000,279000,275990,279000,275000,274999.5,279000,279900,289000,295000,299000,299000,299869,299000,299000,299500,299000,299000
"Bronx","NY","New York","36","005",26,385000,380000,379000,375000,375000,369000,374000,375000,375000,379000,375000,375000,359950,352000,375000,369000,375000,369000,369000,365000,360000,359000,350000,350000,355000,352000,350000,349250,359000,359000,355000,350000,349000,349000,369000,360000,359000,355000,369000,375000,379000,379000,379000,379000,379000,379000,379000,389000,379000,379000,379000,380000,398800,399000,399000,379000,379000,379000,379000,399000,399000,399000,399000,399000,415000,399000,399000,399000,399000,399000,409000,409000,404250,406500,409000,409000,399999,409000,429000,429000,429000,419000,429000,429000
"Nassau","NY","New York","36","059",27,439000,439000,439500,439990,440000,439000,431250,429000,429000,425000,419000,415000,399999,399000,405000,409000,409000,405000,399999,399000,399000,399000,395000,389000,389000,369999,399000,399000,399000,399000,399000,395000,389000,379000,399000,398938,399000,399000,409945,420000,425000,429000,429000,419000,410000,415000,425000,419000,429000,419000,429000,429000,429333,429166.5,429000,429000,429000,432000,430000,439000,439000,439000,439000,449000,469000,475000,479000,479000,474995,450000,458200,449995,449000,459000,469000,479000,486944,489000,495000,479388.5,482499.5,479949.5,489000,495000
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,275000,282900,289500,288990,286000,285000,287500,285000,285000,280000,279900,279900,284900,289000,290000,299000,289900,285000,287250,294000,295000,298500,299900,304925,307000,317500,319900,319900,324000,324900,324990,324900,324900,329000,330000,339000,339000
"Cuyahoga","OH","Cleveland","39","035",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97500,95000,92700,95000,99900,102000,107000,109000,105900,104949.5,1e+05,99900,98000,91000,95000,99500,102000,105900,105000,107900,104900,1e+05,99900,99900,99500,95000,94900,99500,104900,109900,114900,114900,114900,111000,110000,109900,107000,1e+05
"Hillsborough","FL","Tampa","12","057",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161240,160450,159900,164000,165000,165000,163000,154900,169990,172700,169990,169990,170900,168500,170000,179000,175000,174900,175000,179900,179900,189000,192500,195000,198250,195854,193900,195000,199869.5,202990,199800,199900,199990,199900,199840,199900,199900,199900
"Allegheny","PA","Pittsburgh","42","003",31,113900,119900,124900,124999,125000,124999,124900,122900,124900,122500,119900,118035,114900,118900,119900,119900,119900,119900,120000,118000,119900,119900,119900,118500,114900,114900,115000,115000,119900,119900,114900,113900,114900,112900,128000,125000,125000,129000,129900,135000,139500,139500,137950,135800,134900,129900,129900,129900,129900,130000,134900,139900,142250,144900,141000,139900,139900,142900,135000,134900,137950,139500,139900,144900,149900,149900,149900,145900,144900,142250,139900,137900,135000,135900,139900,147500,149900,150000,149900,149900,149900,149000,144900,140000
"Oakland","MI","Detroit","26","125",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,164900,169000,165000,169900,175000,187700,195000,199000,199000,199900,199500,194900,184900,175450,189000,189900,194900,199000,2e+05,209500,2e+05,2e+05,2e+05,199900,199900,199900,199900,207000,209900,217500,220000,225000,224900,224444,220000,219900,219900,220000
"Franklin","OH","Columbus","39","049",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000,120000,124900,124900,125000,124900,124000,125000,125000,124000,124000,123500,129000,129900,134900,137700,136900,134900,134900,134900,129900,125000,129900,134900,139000,139900,149900,149900,149900,149900,149900,147500,145000,139900,139900,143695,149900,157499,159900,161900,163000,159900,159900,154900,154900,149999.5
"Hennepin","MN","Minneapolis-St Paul","27","053",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,217700,211200,224900,224900,229900,244900,247500,249000,249900,245000,239900,238500,239250,239900,249900,257500,254900,259900,264900,269250,264900,257500,254900,254900,250000,255000,269900,269900,265000,269900,269000,269900,265000,274500,272450,269900,274900
"Orange","FL","Orlando","12","095",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173250,170000,175000,179900,179300,179000,169900,169900,184900,180000,180000,183012.5,179900,179000,179900,185000,184900,184700,185000,189000,190000,205000,204945,205000,209000,208000,214900,209900,219900,224900,216990,216990,219900,215000,219000,219900,219000,220000
"Fairfax","VA","Washington","51","059",36,314900,325000,345000,359925,365000,360000,360000,359900,359900,350450,349900,345000,334900,339975,349000,345000,345500,349000,349000,342500,342500,338888,330000,319900,310000,320000,342500,350000,368000,369250,364950,359900,359000,359900,389999,389900,399900,409000,419900,418000,425000,425000,419970,420000,425000,419900,414975,409900,410000,414999.5,425000,425000,429990,429900,435000,430000,425000,425000,421919,424900,419900,425650,429751.5,439900,440000,439900,420000,430000,434888,429900,425000,425000,430000,439000,443000,454900,459900,459000,452490,453900,452745,451893.5,450000,455000
"Contra Costa","CA","San Francisco","06","013",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399894,389000,389000,395000,419000,431000,450000,449900,449000,438000,428000,419999.5,399000,379000,399000,425000,445000,475000,499800,499900,490000,489900,475000,484900,459975,449950,465275,495000,499950,529900,525000,525000,519950,515000,518800,518800,499000,495000
"Salt Lake","UT","Salt Lake City","49","035",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221500,224900,229250,227500,225000,224900,224900,229900,235000,239000,239000,234900,234900,239900,235000,233000,249000,249900,250000,262475,263500,267000,263450,265000,262000,269000,269900,270000,269900,269900,269900,283000,285000,285175,289000,287500,279900,279900,279900,279900
"Travis","TX","Austin","48","453",39,195000,195711,195000,199000,199900,199900,199000,199751.5,199900,199590,199900,194500,189500,189500,189900,192750,196900,189900,189900,189000,185000,183500,185000,182700,183995,185000,194100,199324,199900,2e+05,197187.5,199900,195000,189990,207923,210300,212975,221990,225000,232226,235589.5,244149,240000,238500,240000,249000,249994.5,257697,259317,270485,270000,279000,280000,279990,279000,285000,274990,265000,265050,275000,284204,283990,289900,299900,298990,309097.5,305000,305000,299995,312990,304990,313455,304990,317990,319900,315237,321849.5,325000,324900,325000,328822.5,334430.5,333841,329000
"Saint Louis","MO","St. Louis","29","189",40,,,,,,,,,,,,,,,,,,,,,,117900,114900,109900,115000,109900,115000,119900,127900,126566.5,124900,119900,119900,119450,135000,129900,129900,135000,139995,145950,149900,150250,149900,147900,142900,140000,137900,136450,129900,135000,139900,143900,149900,149900,148500,145950,140900,139900,130000,129000,125700,134999.5,149000,149900,149900,149900,149000,144250,140000,144900,140000,138250,135000,139900,149900,163900,165000,160000,159900,157900,154900,153000,153000,149900
"Pima","AZ","Tucson","04","019",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182900,184900,184950,185000,189652.5,189900,189900,189000,185000,184900,184450,180900,183900,185000,187050,190400,191975,190000,198950,189900,184900,185000,188990,189500,188470,185450,187900,189000,190800,193995,189900,189900,193900,191900,191995,193000,195000,199000
"Montgomery","MD","Washington","24","031",42,299000,299000,304750,315000,315000,309000,299900,299900,299000,299000,299000,289900,284950,285500,289993,299000,299900,309900,309990,309900,304945,3e+05,299900,299700,299000,299900,299990,319000,320000,324900,319000,319000,313500,320990,339990,342950,340000,347240,350000,356000,349900,362495,359900,359900,364450,359990,355900,359000,349990,362900,369947.5,374900,387621,389900,380000,381000,379949.5,373990,373990,371750,374925,374970,374945,384500,389450,389450,378990,385000,376750,374700,364900,370000,369450,369900,385000,396900,389900,389750,384500,380000,384750,385000,399900,395000
"Honolulu","HI","Urban Honolulu","15","003",43,507500,499900,499000,509000,529000,535000,538000,548500,535000,525000,485500,469000,460000,439000,444000,429000,431050,435450,475000,499000,499000,499000,480000,489000,479000,475000,492607.5,505000,486000,470000,479000,465000,450000,459000,499894,504500,527750,530000,529000,525000,519000,518000,525000,529000,530000,530000,550000,550000,562500,575000,550000,558500,550000,579000,580000,610000,617000,598000,579975,588000,6e+05,619000,607500,6e+05,615000,629000,639000,649999,649000,659000,668000,660000,650000,589000,665000,679000,680000,688668,689000,686000,695000,680000,680000,695000
"Westchester","NY","New York","36","119",44,509950,519000,524222,524361,525000,525000,517000,5e+05,499000,499000,489000,475000,455000,459000,489000,475000,479000,475000,469000,459000,459900,450000,450000,448900,449000,449000,469000,468999,475000,469000,469000,449000,449000,448000,471500,465000,472000,489000,499949.5,519000,518000,519000,499900,499000,499000,499000,499000,495000,489000,489000,499000,519000,530000,519000,519000,519000,499999,499901,485000,479000,490000,499900,515000,540000,549000,539000,539000,525000,524500,525000,525000,519900,525000,539000,549000,550000,569000,560000,559000,549000,539000,539000,539000,529000
"Milwaukee","WI","Milwaukee","55","079",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,117250,109900,110000,114950,119900,124000,125000,126900,125000,124900,122250,119900,117900,115000,119500,122900,125000,134900,134900,134900,129950,129000,124900,121000,119000,115000,119900,124900,129900,129900,134900,133500,134900,132500,129900,128500,125450
"Fresno","CA","Fresno","06","019",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199500,199900,195000,199900,199950,203450,210000,213000,219000,215000,215000,215000,199950,204900,209665,215000,219450,224974.5,229500,229000,229950,230000,229925,228500,225950,225000,225000,229000,235000,235000,238000,239000,239000,240000,240000,235000,234900,234625
"Shelby","TN","Memphis","47","157",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109500,99900,99500,89000,89900,90200,94500,99900,1e+05,99000,89950,86500,79000,79900,81425,85000,86900,89900,93250,99000,99100,99000,93998.5,90000,88500,82000,80000,79900,80000,85000,87900,90000,102900,97125,92950,93950,89900,89000
"Fulton","GA","Atlanta","13","121",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,155000,149999,159900,176450,190000,189250,190000,189900,188900,185000,175990,167900,151275,159900,177000,185000,195000,199000,204900,198900,193250,189900,194800,184450,179900,185000,189443,215000,225000,235000,235000,243925,234500,232363,245000,235000,224999
"Mecklenburg","NC","Charlotte","37","119",49,149000,150000,150000,154900,150000,150000,150000,150000,155000,135000,124900,120000,120000,119900,119900,120000,125000,129000,127999,129797,124000,124000,119900,119900,125000,129900,129900,127900,129900,129900,132000,134900,130000,132000,154900,157245,159900,169450,174500,175000,178950,179145,175000,176000,175000,173990,169900,168000,158900,159900,171244.5,174000,175000,175000,175000,175000,174400,172000,169250,169900,174992.5,179900,182950,184994.5,188700,189900,195000,195000,194900,199000,195000,195000,201200,209900,215000,221500,225000,224900,225000,225000,225000,225000,226900,229900
"Erie","NY","Buffalo","36","029",50,119900,123700,124900,124900,125950,125900,124900,124900,124900,124490,124000,119999,120000,124900,124900,124900,127900,129500,129500,128000,126900,124900,125900,124900,125900,124450,128250,129900,129900,129900,128700,129500,129900,129000,129900,129900,125000,124900,124900,129900,129900,129000,128500,127900,127500,124900,124000,120000,124000,124900,124900,129900,129900,134900,134900,129900,130000,129900,129900,125900,129900,129900,130000,133900,134900,134900,134900,134900,134900,132900,130000,129900,129900,129900,129900,134900,139900,140000,139900,139900,139900,138950,135900,134999.5
"Du Page","IL","Chicago","17","043",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,237900,237800,239900,249990,249900,253000,254600,250000,249000,244625,240000,239900,232000,239900,249000,249900,249000,250000,254900,257500,255000,259900,259900,259000,256400,253900,264900,265900,268500,269250,269900,269900,273400,274900,275000,274900,279000
"Fairfield","CT","Stamford","09","001",52,,,399000,399000,399000,399000,399000,394900,399900,399000,399000,388080,389000,384900,380000,379900,389000,389900,385250,384250,379900,379900,379900,379000,369900,369000,375000,379900,383750,379900,374950,359900,369900,369450,365000,350000,350000,369000,385000,399000,399000,399949.5,399999.5,397500,389950,389900,385000,380500,379900,395000,399900,419000,419900,415000,409000,399000,4e+05,399900,395000,389000,395000,399900,419000,429000,431699.5,439000,429900,425000,429000,419950,414900,409900,409050,429900,434900,439000,439900,449900,445075,439000,439900,435000,435499.5,429000
"Pinellas","FL","Tampa","12","103",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,184900,198000,198500,209000,216900,219900,214990,219900,219900,219900,224950,229900,219900,219700,239900,249000,244900,237745,232950,229900,231950,245000,249000,249900,259900,259900,265000,274900,275000,274900,270300,269900,269900,268875,279900,285821,289450,289000
"Bergen","NJ","New York","34","003",54,425000,424900,425000,424900,419975,419000,414950,399900,402450,399900,399000,399000,389000,380000,389000,389000,399000,398500,390000,389000,385000,380000,385000,384900,389900,399000,399000,399999.5,404950,389900,389894,362450,359000,349900,399000,399900,399900,399949,399900,410000,418500,419900,409500,399900,399900,409000,409400,419000,409400,419000,419900,424900,429000,429900,434900,439000,434900,439000,445000,449000,476001,498500,508000,499000,508000,525000,515000,534975,525000,549000,548500,549000,549000,559500,545000,529900,539000,539000,535000,529923,529923,549450,539990,574950
"Marion","IN","Indianapolis","18","097",55,99900,102500,105000,104900,104900,104900,102900,102000,104900,104900,105000,99900,99900,99900,99900,99999,104900,106900,107999.5,94900,90000,104900,104900,1e+05,99900,99900,99900,99900,1e+05,99900,99900,99900,99500,99000,99900,99900,99900,1e+05,106250,109900,109999,111500,112000,110000,111900,109900,109900,108250,105000,109900,114500,116950,118500,118900,118500,115000,114116,114000,110000,109000,105000,109900,110990,114900,119500,119900,119750,115000,115900,114900,112500,109900,105000,106500,110000,115000,117950,119900,117900,119000,115000,115900,115000,112000
"Wake","NC","Raleigh","37","183",56,189900,191950,193225,190843.5,192700,190400,189900,187500,189900,189000,187750,185990,184900,179900,179000,179000,179900,180000,180000,179900,177820,178500,179700,178990,183900,184900,184000,184000,184900,184900,183000,183990,184900,185900,189900,193950,195000,199675,201400,205000,209990,214900,212400,216431,214945,214900,209800,212490,214900,219900,219990,214990,214900,218990,219900,223025,225000,225990,224900,219990,227500,228000,230370,235000,243990,248990,249900,250000,249900,250040,255000,252206,262990,259900,255990,255990,258990,259900,264990,272130,265000,265990,269900,275990
"Hartford","CT","Hartford","09","003",57,199900,229900,234700,234900,230000,229900,229900,226900,226200,225000,224900,219900,218700,219900,219900,219999,224900,224900,220000,219900,215000,214900,212000,210000,211782.5,217400,219900,220000,224900,220700,219900,219000,215000,215000,215350,209900,209900,215000,219900,224900,227000,225000,223900,219900,215450,214900,209900,209900,205000,209900,214900,222000,229000,229500,228000,224900,220000,214999.5,212500,209990,209700,209900,215000,219900,224900,226950,229000,224900,224900,219900,219900,215000,214900,215000,219900,224900,227000,225900,225000,223800,219900,219900,219900,215000
"Duval","FL","Jacksonville","12","031",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000,120000,117000,124800,127900,129900,133500,138750,139600,139990,139900,138900,129900,125000,125900,130000,134945,136000,139875,139900,140000,142000,141900,138500,139900,138000,139900,140000,144900,151000,150000,155900,158000,157000,154900,155000,151700,149900
