"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Saint Louis City","MO","St. Louis","29","510",97,98250,99900,111250,109900,105000,109900,104950,99900,99900,103400,1e+05,98888,84900,88900,89900,89900,95000,89900,87000,80000,79900,76750,77000,74200,75000,69900,70000,73750,73750,75000,79900,77500,74900,79800,87500,85000,85000,84450,84000,89900,94800,89900,89900,89500,89900,99000,89900,85000,85000,85000,89000,86450,90450,85000,84900,84900,84900,85000,87500,87000,84900,94900,94900,99000,98250,95000,95000,94950,95000,90750,91750,89450,88500,85900,89450,91000,98500,90000,89450,87500,89450,89950,89900,94010
"Marion","OR","Salem","41","047",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,319950,320000,299000,312450,292475,309000,265000,245000,234950,234000,227500,229900,229900,225000,253000,225000,225000,229950,234900,235900,244900,227000,239900,255499.5,239900,242999.5,249900,274900,315000,315000,3e+05,307450,267000,271000,275000
"Rockland","NY","New York","36","087",99,369999.5,359000,350000,369500,370000,372500,359900,369000,375000,369950,354500,364450,357000,348450,339000,339000,349900,349900,349949.5,355000,359000,350000,359000,349900,349000,350000,349950,350000,355000,359450,344900,359000,365000,352500,365000,359000,364950,375000,369950,382450,399000,369000,382000,382000,364500,350000,350000,365767,385000,375900,399450,399900,409000,407000,422500,425000,417000,424900,4e+05,399995,396000,399000,399000,399900,420000,429900,429900,427450,399900,399900,389500,399000,439000,425000,399000,399450,399950,407999.5,419000,424950,424900,445000,449950,449900
"Bell","TX","Killeen","48","027",100,,,,,,,,,,,,,,,,,,,,,,143800,144350,149950,142500,145000,145000,147000,149900,144000,144950,139900,123325,135200,142500,145000,149925,149925,145000,145000,149000,159900,159000,153000,159900,155000,141075,139900,149900,145000,141125,145000,155000,153000,149900,149900,149900,153000,145000,145000,155000,163000,162000,159900,165000,159400,150000,150000,144500,144500,141000,135000,135000,135000,144500,154900,152900,152900,147500,153745,157900,156500,156500,153000
"Albany","NY","Albany","36","001",101,125000,138750,139900,136900,139500,139900,135000,125000,129900,125000,126950,129000,132000,129450,130750,129900,130750,134900,135700,138500,135000,129900,139900,138500,132000,129900,129900,129900,129900,135000,134900,136450,135000,139000,134900,129777,129900,129900,136450,139250,142450,149999,145000,148487,149450,143450,139900,144450,139900,135000,132000,132577.5,139000,137000,139777,139900,139900,139949.5,144518,140000,139900,139900,139000,139250,149900,149800,146900,144900,139950,140000,140000,139900,135000,124900,129450,129900,129900,138500,144950,136500,139900,138000,137450,129900
"Northampton","PA","Allentown","42","095",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,169900,182450,164900,170000,159900,159900,159000,164900,174000,162400,165000,172400,164900,159900,174900,169500,164900
"Dutchess","NY","New York","36","027",103,235450,232500,239900,239900,233950,239450,239900,247450,250000,250875,257500,249950,238250,235000,258250,259000,257000,256250,250000,264900,249900,249000,239450,234900,235000,230000,229900,229900,229000,249900,229000,227000,225000,232500,245950,246900,245000,245000,234900,229912.5,241212.5,249900,239925,237000,237000,248412.5,242500,239900,229900,225000,239900,249400,239000,234749.5,227000,239000,239450,239900,239000,227000,220000,199900,183250,180000,2e+05,220000,220000,225000,219000,215000,199700,199900,199000,199000,198750,189900,199900,205000,210000,199000,209000,212750,205000,215900
"Fayette","KY","Lexington","21","067",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,164950,172450,175000,172450,169450,175000,175000,205000,197000,196750,189900,189900,183900,189900,164950,160000,160000,164500,162200,155950,166400,153500,164000,167000,169900,172900,166250,177450,174400,171400,178500,169900,174000,182500,182000,189900,2e+05,189900,189900,189000,175000,198700,194900,209900,199900,174900,179700,168000,166474.5
"Winnebago","IL","Rockford","17","201",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69700,69900,74700,70950,73200,70387.5,69000,69900,69900,64900,65000,68000,65000,69564,71450,70500,70000,67250,67500,64900,72050,69900
"Rockingham","NH","Boston","33","015",106,307450,292450,298750,299900,299900,299900,334900,329900,339900,329900,325000,325000,329450,344450,324750,329900,349900,354950,354950,350000,364950,350000,329900,319000,329450,324950,327000,344500,349500,349900,339450,329900,324900,332200,329900,342050,375000,374950,354500,354500,334000,349900,349900,328000,343250,342700,315000,329000,329500,347950,327000,349900,368950,359900,375000,396500,399949.5,375000,389900,349450,374950,375000,379900,374900,385000,369900,374950,372450,369900,370000,369900,359900,369900,384450,391950,4e+05,409000,434450,407500,399900,399900,399900,399900,395735
