"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Clark","OH","Springfield","39","023",441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,89900,85000,79900,81900,84900,91950,95000,98500,97000,94900,94900,91900,89900,89899,87700,89900,92500,96500,99000,99900,99900,99000,98500,96950,95800,95000,90000,93387.5,98000,99000,99999,98000,103750,99250,99900,99500,98750,90000
"Washington","UT","St. George","49","053",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,249900,250000,259900,274900,265000,265000,266700,266200,269900,274900,279000,274900,279900,285000,279900,284900,289900,285900,286649.5,287900,289500,289900,289900,284900,284900,289000,289250,289900,284900,297394.5,299900,299900,294500,299900,309900,315538,319900,319900,329000,319000,319900,318500,310000,319900,329900,329900,333507,340380
"Indian River","FL","Vero Beach","12","061",443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218000,224990,220000,226990,224900,224900,219900,219900,219000,219900,219900,219900,217990,219990,229900,227990,236000,235000,231990,232990,236450,239900,240000,249900,259000,269000,273900,285000,279450,285000,290000,279000,279900,275000,279900,279900,295000,291000
"Monroe","IN","Bloomington","18","105",444,175900,175000,174000,169900,172500,169950,168900,165350,164900,164900,160950,159900,159900,162250,165000,169900,169900,174900,169900,169900,171900,169500,165000,159900,159000,163950,167950,169900,169900,165000,162500,155000,152900,150950,161900,159900,163450,167900,169900,169900,169900,165000,158900,159900,159900,162999.5,168500,172000,169900,174900,174950,179800,179900,179900,182000,179900,179900,169900,177900,172000,179900,179000,189000,190700,194900,192200,185250,186900,179900,179900,179500,179000,179950,189900,198812.5,199900,199000,199900,199250,199000,199900,199900,219000,219000
"Hampton City","VA","Virginia Beach","51","650",445,187500,189000,189900,188000,181000,180000,179900,179900,179900,175000,169900,166500,164900,164000,159900,155000,159900,159000,159000,159900,159900,159900,155548.5,149900,146000,150000,149000,149900,147500,149900,149000,149000,139900,144900,154700,155000,150000,149900,149700,149500,149900,149900,150000,154900,150000,149900,149977.5,150750,150450,152900,157650,160000,165000,165000,165000,165000,161500,161500,164700,159000,159900,160000,159900,165450,165000,165000,167500,169900,169900,169900,166900,160000,160000,164900,167500,168950,169900,166000,166250,165000,160000,160000,162475,159900
"Ector","TX","Odessa","48","135",446,132000,132950,134900,135450,133700,131250,130000,134900,132900,131900,136000,135000,136700,138500,135000,138500,138000,139000,137900,139900,139900,138900,139000,139000,135250,136000,139900,139900,142750,149900,145000,154950,159900,149500,150000,149000,159450,159900,155000,142500,149000,155500,169700,169900,179900,179900,179000,175900,180000,189200,185000,184900,199450,189900,189900,199900,194900,199900,202750,199900,199000,194950,199900,199700,197500,195000,193000,189900,198500,198000,193750,185000,189000,179900,185000,185000,189900,187700,186425,182400,184900,181900,184000,179276
"Florence","SC","Florence","45","041",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135900,136900,131250,134900,136900,139900,140000,140000,139900,140000,141350,139900,139900,134900,136000,140700,149000,149000,144949.5,145000,145900,149900,149900,149900,149900,149900,149900,150000,153400,159900,161250,169000,164700,159900,159900,159900,155000,155900,155900,154999.5,159900,159900,164900,159900,156950,157000,157450,155000,156000
"Midland","TX","Midland","48","329",448,,,,,,,,,,,,,,,,,,,,,,,,,,,,209999,219900,229900,225000,219500,210000,209900,227500,225000,210000,208950,222900,225000,235000,239900,255000,259500,260000,264950,259947.5,260928,254900,250000,250000,269000,275000,280000,289900,289900,285000,285900,279950,280000,280000,278000,279900,289900,279950,279900,275000,265000,262500,265000,261000,250000,249000,254900,269900,260000,249900,249000,255000,247685,247500,239950,238000,239000
"Fayette","PA","Pittsburgh","42","051",449,111000,109900,102900,109900,117000,114900,111000,114950,113500,113450,119900,110700,104250,109900,109900,114450,119900,120000,124900,119950,122900,126000,119000,115000,119000,119900,134900,119950,121900,118200,119000,109900,109900,99950,115900,119500,116950,119000,119900,121000,129000,125000,124900,129000,125000,125000,124800,119900,119950,119000,115000,119000,119000,124950,129900,129000,127950,125000,124900,125000,119900,125000,119450,121500,125000,129000,129900,125000,123900,124400,119900,119900,119000,114700,115000,119000,117900,117900,117900,118900,115000,110000,110000,109900
"Dorchester","SC","Charleston","45","035",450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181900,179000,184100,186900,194900,189900,193945,194390,195000,198000,204900,194900,192845,194900,194999,195950,197405,197000,196500,199400,201600,203600,199950,199000,198500,199000,203400,209900,209600,209900,212900,213240,212900,212900,210000,208000,209245,219400,225000,225000,227000,227500,225000,230000,230000,231000,234945,234999.5,230000
