"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.000542593597,293.233082706767,278.443566830812,278.149386845039,279.60687960688,289.974438082092,299.823457169174,302.881466928618,306.155521535913,303.847543634097,302.936311000827,300.76871657754,296.526263767297,272.727272727273,282.767458280511,293.661160968798,302.486187845304,307.721077167261,319.528739735809,326.745098039216,326.706821055654,325.319805910895,326.094365491256,325.517657371025,323.611111111111,316.719457013575,320.038213518032,327.901430842607,327.865237033737,331.893687707641,340.126166745768,346.320346320346,343.492600422833,340.597967746221,341.659736288423,340.52229586121,339.555807267011,336.519661090593
"Cook","IL","Chicago","17","031",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.718407249467,138.198757763975,146.764705882353,145.616927727398,145.902731512325,144.871794871795,140.868246759036,144.224422442244,136.831534019583,115.083798882682,120,131.971428571429,144.358063083074,142.824,150.265957446808,152.955909327304,150.051759834369,143.468037621553,146.75468050468,148.352127659574,147.769462176242,135.116232898964,134.033568945405,143.4375,156.612469879518,165.198237885463,167.9,167.056845951526,163.04347826087,158.490566037736,160.446137105549,153.767193594744,149.988463313336,152.329749103943
"Harris","TX","Houston","48","201",3,88.8742023701003,89.5310973624227,89.5338170917885,87.3529446024802,87.9578309851113,87.1804440245631,85.6702091189578,85.2941176470588,83.6963285625389,82.448295136948,82.337776345598,82.3962319693848,81.3330226054533,82.0232399179768,82.5082508250825,82.9425724378478,83.8922197358314,84.1904074299972,82.6680077953102,81.157535423285,80.6151289294139,80.6852035749752,79.3790275336848,79.7311990335246,78.2837701488915,79.12717654838,82.4774354186119,84.1396365419574,84.4327597195666,87.0123203285421,86.1146076972145,83.4835630965005,83.710407239819,83.1517792302106,84.1420118343195,84.4327597195666,84.6354166666667,89.9714367323622,91.0001745185342,92.1727873980204,92.9241500395116,95.4433497536946,95.4567385399227,94.3515804685433,95.5613349421963,98.100142104149,95.3177257525084,97.5515251442704,98.1792144026187,102.445043550394,103.021825590158,105.870126698673,106.125251292519,107.527719564885,107.091954767638,109.123985446404,111.445124574647,110.74159525379,111.745696164301,111.400791034937,112.509772637675,113.227023966786,113.518680523315,115.357142857143,113.404549213225,113.402777777778,113.61639538977,113.310428436911,113.067607745542,114.838255977496,114.505280711506,115.055713915522,115.052235427469,111.349814585909,113.241190289742,114.631096290121,115.463707405628,115.119903433476,113.544118652066,114.028259135047,113.558709970475,113.308477873237,112.200922456039,111.516666666667
"Maricopa","AZ","Phoenix","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.354552637018,132.431409649953,131.330345421505,131.893812127079,135.232926277702,128.235033012364,130.386409198089,127.146620847652,127.906429807862,124.355718318631,123.63333146709,122.503328894807,124.516377871942,125.610925376657,124.674191893279,130.686721655515,132.742208019628,135.832604830361,134.746676248653,130.921863263325,132.710280373832,130.338346824557,127.687287024902,126.237273891593,128.512396694215,131.987687011821,133.777392486696,134.438786653773,143.43682532016,144.41344891875,142.744575349872,147.977139643863,142.369367824361,138.571594803111,136.821052631579,136.134951168985,140.733137829912,140.156783728111,141.316639741519
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.592816340851,267.29797286413,270.095475584756,280.172413793103,280.854402774418,288.641998165473,292.603374328157,288.969258589512,285.149384885765,286.330128053361,286.565795506648,287.403066256344,283.600543916747,273.197781885397,280.583900226757,288.95320791124,303.065223526157,302.471169686985,310.822266176886,301.470588235294,312.550088155153,311.623368368666,314.260944950152,314.802832001844,316.020403383388,319.443709807514,316.204182813693,326.696284500612,327.548664272309,325.941122959651,330.375719826067,327.342747111682,327.813910458384,326.369997043855,323.46360721858,321.395775941231,321.307376317199,328.414394072418
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",6,308.820262163964,308.863845356625,310.673938449552,308.047970203781,306.959194549123,301.719645648775,300.262746676432,301.273511066757,299.307958477509,291.802443991853,289.142595954463,283.745329963516,274.531564739512,272.882513661202,266.717488874302,262.358448178089,264.078177257525,258.739076154806,256.615969581749,253.252788104089,251.618598245677,254.025974025974,250.234231807113,241.437075455504,242.520322222494,240.543696253683,243.567316209035,245.121148591437,255.008847254749,258.024188587282,260.018857971022,261.469761798327,259.437312256478,260.790714544795,295.491528676884,295.706883789785,306.736890708383,320.725372444525,329.934641866072,335.572519083969,341.530054644809,344.47983014862,346.769415104531,342.281879194631,345.012081463583,345.030881527232,345.365298659082,347.687603624103,350.707972841135,350.77288941736,354.462985229241,357.590966122961,358.654253068134,358.541283702633,357.574434623186,358.453558664826,362.596185962877,360.743706331762,354.562483275355,352.033974072418,361.638360175695,362.613160183428,361.585173353841,361.170809178264,364.764911977162,370.388841092225,373.977336683214,378.821952104768,376.884422110553,375.212865081261,371.32392641184,375.563411400795,379.596054800297,376.206644203762,381.789137380192,386.591482292315,391.109868604976,390.374841168996,389.433551198257,384.935151313602,383.98709157284,378.793251611485,386.134083307996,395.996794993965
"Kings","NY","New York","36","047",7,235.271013354281,235.66775254555,235.111111111111,234.705882352941,232.926277702397,233.559322033898,236.402502816675,236.620795107034,236.147660818713,225.31512605042,224.015748031496,221.623314065511,218.766124871001,216.847826086957,216.346153846154,214.035087719298,212.320200125078,213.19149739783,217.415057768319,212.5,213.082537900056,213.082537900056,212.240981240981,210.606403297145,214.140764580143,213.928571428571,211.437776882803,212.393566698202,211.851851851852,216.166666666667,211.642336934774,211.692597831212,215.554017167989,215.428507084852,232.772798452469,232,234.58904109589,239.322478289913,243.316689623508,247.747747747748,250,259.134615384615,264.589131135749,272.272727272727,274.5,279.255319148936,288.166666666667,288.87204960354,293.196672608437,298.260621613915,302.993029930299,297.766986911724,305.777777777778,311.913496827117,314.745124871707,312.731481481482,312.962962962963,320.51282051282,324.675324675325,332.886904761905,337.000528076043,346.463815789474,333.333333333333,341.981132075472,359.333333333333,353.645833333333,360,371.010374382671,379.327665883755,394.807774152362,416.666666666667,412.25,428.077455048409,432.098611111111,429.012345679012,442.582010582011,432.5,431.944444444444,427.083333333333,440,445.161951619516,450,450,448.487712665406
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.261715538504,199.98,223.363795297384,223.951178143818,227.060277190329,227.686703096539,222.137598375222,220.875531851142,203.079604880883,201.735903337169,195.869935972181,198.194945848375,197.660626029654,199.720335597283,206.232193427096,214.521452145215,225.238222038103,241.155144751026,255.052813916739,255.370566340336,226.81281618887,237.941746306749,244.774477447745,244.341563786008,254.680616740088,259.030489347507,262.912258867455,262.386661894536,268.909825033647,277.256841625016,282.971842797376,289.607097591888,290.332391539952,294.977802944178,285.905526869382,267.849538999701,268.252857476091,272.801302931596,277.720781403564,283.432142352477
"Dallas","TX","Dallas-Fort Worth","48","113",9,128.23783660713,128.23783660713,130.591468442141,130.242640132883,126.890840208597,122.032122905028,127.892698101959,123.645122440787,114.432647644326,110.720562390158,104.436825667589,98.5470175623649,97.2709927643514,101.392621548986,100,107.115111617575,111.434108527132,99.0917157297693,95.3439821693908,91.6471815716131,98.1308411214953,96.1818711745847,90.9932649435902,87.6283496118207,94.3080971981665,100.772849462366,107.205344361381,105.324936685164,108.83044686765,107.879924953096,109.51095109511,99.0990990990991,101.740899841736,99.8500120746317,110.452586206897,104.808387563268,103.214026256588,111.024033437827,125.80054894785,136.57310431504,134.316770186335,132.018880439903,129.377201976274,131.21333744983,138.878018541542,137.081784386617,135.607532022377,132.8125,129.031230082855,130.187661271405,141.28494943486,145.94833924406,143.043208600372,142.258537607375,137.449777965743,144.90969764169,140.104409242542,140.582655826558,140.133539894531,138.178597286844,136.387434554974,138.130337046245,156.992263056093,154.821594787465,159.38444627645,160.215989684075,158.942795076032,156.785788060318,153.93276160418,160.847074038151,155.958283096214,153.548680618744,148.184472934473,156.564739412519,163.835872108281,169.388800845219,174.806215962098,174.828344675161,179.252049180328,168.116505509474,174.129098360656,174.129098360656,173.611111111111,173.862255491848
"Riverside","CA","Riverside","06","065",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.889328063241,139.067180145486,138.007614213198,140.266573132234,140.757569748418,140.461102774301,143.000086505538,144.694572748268,143.000086505538,143.798472385429,143.781237686366,143.700436410805,141.558838956606,139.820721377436,141.562853907135,145.514551455146,146.386292834891,145.913601868068,147.675012774655,148.422740524781,148.880597014925,148.18012193257,147.921448610048,148.124803025528,149.429830081812,148.347642681553,149.827360711483,152.980645700974,153.458524037953,155.440414507772,155.69688074179,155.16721904188,154.614700496992,154.859125089144,155.370424481655,156.206482387188,156.836195508587,156.762295081967
