"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Fort Bend","TX","Houston","48","157",95,374840,374900,374900,379900,369000,374900,365000,363816.5,357843.5,349970,349900,349900,344990,349900,345900,355900,356182,350000,357900,348495,339900,347490,342182,349900,346950,345000,349000,350000,349000,345975,343000,350441.5,362394,369900,381038,397549,395598,399942,415000,424999,439990,449900,449900,448195,448745,449900,457990,459990,464990,469900,476893.5,490000,491745,499900,499900,499900,510990,5e+05,504574,515000,523812.5,517200,502873,524900,519000,507066,499990,496725,499178,494490,485589.5,471990,495000,475495,484655,487149.5,488500,479949,479000,474999,469618,459000,459111,450000
"Ocean","NJ","New York","34","029",96,620000,639000,649900,629949.5,635000,599999.5,599900,599999,629000,639900,637500,599900,599900,649900,629000,599000,599000,599000,579999,579000,589000,582500,549900,549900,549000,572000,619000,615000,626950,589900,566500,539900,499900,499000,549000,549000,537000,499000,519000,499949.5,519000,499949.5,509499.5,499000,499400,479900,519000,489900,519000,549000,608950,599900,625000,608500,599000,592450,577000,589000,589000,580000,584900,579000,579450,599000,599000,599900,599000,599000,644499.5,649000,637449.5,637449.5,629000,597000,599000,615000,620500,618000,614950,599000,599900,629000,645000,632450
"Delaware","PA","Philadelphia","42","045",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464950,535000,524900,529900,529900,465000,450000,450000,450000,498750,481500,432000,451500,481700,550000,499900,499500,447450,422450,429900,420000,429500,395000
"Bristol","MA","Providence","25","005",98,199995,229900,227900,229800,225014,225000,224900,224850,227000,224875,219900,218500,209900,214900,209350,199900,209800,208450,209000,209000,210000,2e+05,199999.5,199900,199000,190000,199000,204400,209900,199900,199900,209450,199700,199900,224450,209900,2e+05,210000,217000,229000,229450,239900,240500,248000,259900,259900,249900,260400,259900,250000,244900,252400,259900,259900,254950,249900,256000,249900,249900,244950,239900,239450,239900,239900,249900,249900,249900,249900,249900,245900,249800,245900,249000,239900,249000,249900,254950,259900,259900,259000,254900,255000,254900,249900
"Johnson","KS","Kansas City","20","091",99,449550,439990,439945,459450,469950,472900,471280,465960,459950,449900,440000,425270,425000,410000,425000,425000,439475,439475,429425,419000,4e+05,409475,410000,399000,399500,399925,419475,408975,4e+05,399500,399294.5,399950,4e+05,418500,427643.5,429000,429950,432950,449000,459900,449950,449950,469950,469925,479900,475500,475000,506870.5,494000,511591,5e+05,475000,495000,478500,475000,470450,494950,499000,499800,499900,517000,526405,516000,524950,509925,513900,496947.5,488750,489950,489950,494030,489225,475975,499250,506970.5,508950,500275,515000,499950,499845,501392,499740,499000,492180
"Brevard","FL","Melbourne","12","009",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,427000,427000,399900,419900,410000,399350,404950,419000,399949.5,399700,374000,377450,399500,426500,425000,399500,429000,454450,449700,449900,449950,419000,399990,449900,424000,424000,444450,439900,442450,439900,430000,449000,419000,448500,475000,442450,435000,450000,435000,469000,469450,448000,462400,485000,499000,489450,479000,499900
"Summit","OH","Akron","39","153",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189675,187400,195000,199700,195000,199900,202700,219500,201950,210000,221950,234450,193200,169000,162400,165000,189900,2e+05,189900,2e+05,202400,217500,242000,228900,244900,225000,225000,199000,212000,224900,225000,225000,224875,199000,190950,169450,162400,165000
"New Castle","DE","Philadelphia","10","003",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,329990,362450,399000,397822.5,4e+05,389900,399000,377000,377000,344900,375000,349900,372497.5,375000,399900,414950,399995,389000,374900,379900,380500,424250,399900,375000,372500,389900,399900,419993,415000,399900,399450,399900,399000,394450,379900,377450,379900,389900,399900,409900,410000,409900,399000,389900,379900,375000,369900
"Anne Arundel","MD","Baltimore","24","003",103,699974.5,699900,697000,699000,697000,687400,675000,649000,650000,654950,659900,635000,630772,630772,649625,644000,625000,645000,645000,629950,649450,635000,589999,577000,599000,642750,653000,649900,675000,674900,696950,674950,674950,655000,714900,699000,699000,732450,715200,695000,699450,750000,749000,704999.5,769450,749000,675450,749000,645900,660000,689900,739925,695450,707450,695000,707450,729900,729900,689900,674995,675000,727450,729900,729000,737000,739450,719995,7e+05,749827.5,725000,739225,749450,657450,650000,667400,679000,699450,725000,734800,699000,699900,699000,667394,650000
"Union","NJ","New York","34","039",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249400,249000,259000,259000,279000,295000,299350,310000,3e+05,3e+05,289250,289900,279950,280000,280000,3e+05,319900,325000,319000,322400,325000,329450,320000,315000,315000,329900,339000,315000,343500,349900,350000,349000,339000,339900,319450,305000,3e+05,314900,338000,365000,379500,369900,353450,349900,349900,357000,359000,360000,360000
