"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Boone","MO","Columbia","29","019",375,158700,159000,159900,159900,164900,164900,167950,169900,169900,169900,167240,162250,159000,157500,157500,154900,155000,159500,159500,155000,159000,159900,158450,155000,155900,159900,159900,159900,159900,159900,155500,158750,155000,154900,157500,153900,152900,159000,159900,167763.5,174250,174900,170000,174600,174900,175000,179000,174900,178000,175000,185000,185900,189250,186750,189900,189900,189000,190000,189900,189900,195900,189500,189250,191550,189900,187500,186900,183950,185900,185000,179900,179900,178900,185900,192000,195000,205000,209999.5,214700,210000,210000,207250,205900,205900
"Kent","DE","Dover","10","001",376,204950,205000,200670,204990,196900,188000,189900,189900,196897,194900,192555,189900,189900,194900,189900,179900,189500,189900,189900,189900,184900,185000,184900,187000,186995,189900,189900,189990,195000,191450,192000,190000,192750,189900,199900,199900,199900,200450,206450,209000,211000,210000,212485,214230,216990,217947.5,219000,220000,213950,217997.5,219000,218000,219900,219900,218000,219900,219900,219900,219900,219900,222900,224900,224900,225000,224900,224900,225000,225000,227990,229500,223000,224900,225000,229900,229900,231900,234500,234698,233900,229900,229900,229900,229000,224900
"Beaufort","SC","Hilton Head Island","45","013",377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315900,309250,319900,329000,339000,343000,349000,349000,329900,329000,339000,339000,339950,335000,344500,339000,339900,339000,348900,349000,349900,349000,349000,349900,350000,349500,350000,352165,339900,359000,359000,350000,349000,350450,359900,365000,365000,365000,378500,384000,375000,371495,375000,375000,375000,378750,384900,375000,369950
"Greene","OH","Dayton","39","057",378,150000,150500,154900,159900,154900,154900,149900,149900,148900,145000,121900,120000,119990,104900,119900,119900,129900,131700,134900,132059.5,120900,124900,119000,114900,108900,115000,119900,132000,138800,139900,136900,138800,130000,136200,152900,154900,155000,153900,159000,164900,168000,169000,165000,159900,159000,155000,154900,154900,154900,159900,168500,169900,169900,169900,164350,164900,164900,159900,159450,156445,155900,164500,165700,168900,169727.5,169900,165000,169900,165000,162000,164945,158900,158945,159900,169900,169900,173990,172700,174900,171000,169900,169555,164900,167250
"Portage","OH","Akron","39","133",379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148400,145250,149900,152500,159900,159900,165900,165900,164900,166450,164900,164950,159500,159900,159900,159900,159900,169000,169900,170000,170000,169995,170000,166200,160000,157000,167450,169900,172500,169950,174000,169000,169000,164500,164900,165000,166200,169000,165900,169900,174500,174900,174900,169900,164900,164900,164900,159900,160000
"DeSoto","MS","Memphis","28","033",380,166000,169900,164900,165537.5,165737.5,165000,160000,159900,159900,158000,154900,154000,149900,147000,149900,149900,152500,152900,154900,155900,149900,149900,146900,144900,144900,144982,144900,141950,139900,139900,139900,138950,139900,142000,159900,157500,157700,157900,159900,159900,165750,166900,167250,166000,169000,173925,169900,174900,176720,175000,174900,178750,179900,179900,174970,178000,179250,180565,169990,169900,175000,179900,185900,179900,179900,179900,179900,179250,179900,179900,174900,179900,179900,179900,179900,184900,189900,189900,198750,199500,199900,2e+05,199900,199900
"Sumner","TN","Nashville","47","165",381,174900,175000,171900,170000,174900,174900,174900,179900,186650,183700,179900,174900,168450,165900,165900,165900,175000,169900,169900,169390,167700,169900,164900,159900,159950,159900,161787.5,160450,160450,164900,161500,159900,154900,149999,174900,170000,174900,179000,179000,179000,179900,184900,189900,189000,189900,186900,184900,184900,187900,189900,198900,199900,2e+05,199900,209900,199900,209000,215000,219900,223500,219900,219900,237450,243900,239900,249200,246200,249900,250000,257129,259900,264450,279900,264000,254900,259000,259900,264450,268495,275950,263723,260000,265000,268700
"Rock","WI","Janesville","55","105",382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105900,107900,104700,109900,112900,117900,117500,118000,117000,119900,116950,114400,115900,114900,117000,117950,119900,122500,124900,128000,129900,129000,126500,119900,119900,119000,119900,124900,124900,125000,125000,127000,125000,129250,129900,125700,125000,121050,119900,125000,128900,134900,134950,134900,132500,129900,129900,129900,124900
"Jackson","MI","Jackson","26","075",383,114900,117999,118900,119900,119900,119000,119500,119900,116900,105000,99500,89900,84000,84900,89000,87000,92520,93000,89900,84900,84900,79900,79897,75000,77000,73950,78000,79900,88950,89900,90000,89000,87720,89900,95000,94900,94900,99000,99900,105000,114997,117025,119000,114900,114950,110000,104900,100600,99900,99900,1e+05,109900,120000,121900,119900,119900,119900,119900,112250,109900,105000,115000,116800,119250,119909,122900,123950,124950,124900,121900,116500,114900,112000,114900,119900,124900,128000,129900,130000,129900,129900,130000,129900,124900
"Aiken","SC","Augusta","45","003",384,168970,169900,169900,172900,169950,169900,170000,178000,178500,175000,174900,175000,170000,167750,169900,173252,175000,174000,159900,159900,159900,159900,159000,159900,157900,152000,151740,150900,149900,148450,149200,148000,148900,149900,162950,164250,159900,159900,159900,163900,164900,165000,164700,164900,169000,168200,162900,164950,164900,165000,164900,163650,162000,162900,157900,154900,150900,153270,150000,154900,155050,157000,159900,166900,166200,166700,165450,167716,165000,174000,175000,179900,179900,174900,175900,179900,179900,180000,179900,179310,179405,175000,175000,174900
"Charlotte","FL","Punta Gorda","12","015",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,186275,185000,189900,189900,194900,190000,184950,189900,194800,197500,199000,199945,199900,207500,209000,201495,203900,209900,210000,214900,215000,219900,224900,229900,229900,230000,229900,230000,230000,229900,229000,229000,229000,229900,229900,237900,242000
"Kenton","KY","Cincinnati","21","117",386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,121900,125000,127500,124900,126900,127250,127500,125000,126950,127000,126700,125700,126227.5,129900,131450,134500,139900,147700,149500,145000,154200,147900,146900,149000,145000,149950,146000,145000,149900,149913,157500,157450,161450,153600,155000,140900,140000,144500,135950,145000,150000,150000,154900,149900,149900,149000,144900,134900
"Iredell","NC","Charlotte","37","097",387,199900,199900,199900,2e+05,199999,208740,2e+05,201608.5,199900,184900,169284,167500,163400,166155,159900,167000,174000,180000,184500,179000,175000,170000,169900,164250,175000,179900,179900,177900,175000,175000,171450,174900,169000,170000,185000,189000,188000,199949.5,212500,217000,220290,220250,224900,218040,220000,221020,207990,207995,195549.5,199900,209900,210000,219900,220000,222000,229900,229250,225000,219900,217990,213000,224900,227000,230000,239000,245000,250000,250950,240000,249250,239900,226990,226490,239900,255000,259000,269000,269900,265000,260000,262245,269450,264800,272945
"Rensselaer","NY","Albany","36","083",388,209900,209900,209900,209900,204000,199900,199000,199000,199000,199250,195000,189900,189900,199900,199900,199000,189900,189900,189900,188900,185000,185900,185700,185900,188500,189900,189900,190000,189900,189775,189000,189000,187000,187500,187500,185000,186000,189900,189900,188900,187950,189900,187500,189900,185960,183960,179900,179900,184500,185000,185750,189900,189900,189000,189900,185000,184900,182000,179900,179900,179900,179900,184000,183400,184900,185000,189900,184900,184900,179900,176900,175000,170000,174900,175000,179900,189000,185000,189000,179900,184500,179900,182325,179000
"Pueblo","CO","Pueblo","08","101",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,143450,139900,144900,144900,142900,149447,146900,149900,155000,154450,154450,152900,152900,154900,148500,144250,144900,139900,149900,149900,147900,153000,154900,158850,163950,154900,155900,159000,155000,159900,149900,154900,159900,160000,169900,169900,169900,170000,177400,174500,169900,169900
"Sarpy","NE","Omaha","31","153",390,157900,159900,159900,155000,156950,158000,159700,157500,159000,159900,158500,154500,151900,149968.5,152900,158925,159950,161975,159900,159900,159900,150550,145000,140000,139900,141400,149950,152050,154900,154700,149900,146000,144900,143950,143900,140975,144900,149000,159900,159900,164000,168000,174975,179900,179900,185000,180000,179925,179950,182500,189000,199000,2e+05,208000,207000,207900,199000,199500,205000,215000,217750,236840,239900,240000,239000,229950,225000,225000,221000,220000,219975,223000,234000,239950,249250,239900,235000,242750,240000,231250,240000,235000,242500,249900
"Hampshire","MA","Springfield","25","015",391,244900,249900,249900,249900,250000,254900,249900,248450,245000,246000,249000,239999,245000,259950,249900,259000,259000,259900,259000,249900,249900,249000,245000,242900,239900,239000,239900,249000,249000,249000,245000,239900,239900,240000,258500,253000,248500,249000,252000,259000,259900,264000,263450,264950,258500,261880,259000,257000,250000,259900,264000,274900,275000,274000,269900,269000,264900,259000,259000,259000,249000,254000,263000,265000,269900,269900,274900,274700,266450,269000,269000,263450,268000,269000,274900,279000,279900,279900,275000,269900,265000,269900,269900,262250
"Deschutes","OR","Bend","41","017",392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299900,319000,319900,325000,315950,315000,312500,299900,299500,299900,299950,309900,320000,319900,329900,340000,339900,340000,338500,346000,339900,336700,340000,349000,360000,360000,367500,369950,374995,375000,376450,375000,384950,375000,385000,380000,369000,389900,397750,399950,399900,399250,399000,389950,398250
"Wyandotte","KS","Kansas City","20","209",393,89000,87900,89900,89500,84995,84950,83250,84500,82000,79900,79900,75000,69950,68250,69000,69500,70000,74995,69900,69500,64900,64950,59500,59950,59925,60000,68000,69900,69900,64900,65000,64925,65000,64950,69950,70000,70000,70000,77000,84500,85000,84950,84950,80500,85000,79950,79625,79950,79500,79900,80000,85000,90000,92250,92900,94972.5,90000,92000,92000,89950,90000,89999,89000,90000,92500,90000,94999,90000,93000,89950,88500,87900,89500,97900,104900,110000,113450,109250,100700,1e+05,98500,99000,99000,94950
"Hays","TX","Austin","48","209",394,189000,188678,184000,183738,185900,186000,183900,182500,189800,184900,189000,182000,178640,177750,177500,178915,180000,175000,173990,172225,169900,171954.5,174430,176090,176042.5,171408.5,175000,179900,179000,184987.5,176990,175000,176900,184900,194000,197105,194990,202972,204995,209900,209250,207910,214990,216496,221830,223490,221754,219990,225000,223401,229900,236359,243337,239896.5,240000,245169,244856.5,244990,240945,259482,264950,273945,274900,263900,269195,274457.5,279305,281990,284950,289990,307862.5,335000,325000,269121,277447.5,273900,278900,289421.5,282400,279900,277995,282900,280900,281937
"Cumberland","NJ","Vineland","34","011",395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,144900,142711,144900,148838.5,149250,145000,145000,145000,140000,139900,139900,139700,139000,139500,139900,142747.5,145000,145000,141900,144000,144500,139500,135000,135000,138900,139000,134900,134900,134900,130000,129900,128000,125000,125000,125000,124900,121650,121900,124900,125000,125000,120400,119900,120000,119900,120000,119900
"Sullivan","TN","Kingsport","47","163",396,154449,150000,150000,149900,149900,149900,149900,149900,149900,149900,149900,149900,144950,139900,142900,140000,144950,140000,135450,132500,139900,139000,134900,129900,124900,125000,127997,125000,127500,125000,119900,125000,124900,125000,135000,130000,135000,135000,135000,139900,142200,139900,139900,139500,139000,135750,130000,129900,129900,129900,135000,139000,139900,139900,139900,139900,139900,139000,138000,134900,134400,132625,134900,133650,139991,144000,144000,143950,143249.5,139900,135995,130000,134900,129900,129985,135000,135000,135000,135000,139000,135000,134999.5,134900,129900
