"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"New York","NY","New York","36","061",11,649000,625000,635000,645000,639000,625000,625000,625000,629000,625000,625000,625000,624995,562000,625000,627000,628500,629000,625000,631000,625000,625000,645000,639000,625000,649000,628000,649000,649000,649000,645000,645000,640000,649000,675000,675000,675000,676500,675000,675000,670000,599000,599380,689000,695000,665000,699000,689000,720000,725000,730000,655000,675000,749000,750000,749000,770000,791250,822000,839000,849000,849000,849000,875000,869000,875000,892500,925000,945000,949000,950000,975000,1050000,1070000,995000,998000,999000,995000,995000,999000,995000,999000,1e+06,1040000
"Philadelphia","PA","Philadelphia","42","101",12,275000,279250,275000,275000,275000,275000,272450,265000,259995,259900,250000,249000,250000,259900,248950,229900,239000,234900,225000,229000,220000,199900,230000,222500,224000,229000,240000,234950,203450,219900,234900,235000,230000,239000,235484,239900,245000,239900,244975,249750,239999,239900,250000,249000,249000,249000,259900,259000,249900,259000,269000,269000,264500,265000,269900,275000,275000,269000,239900,239000,260000,269900,275000,270000,274000,280000,272450,269900,275000,280000,289000,280000,279900,289000,286000,284250,279500,280800,279950,278000,289900,289450,292500,299000
"Alameda","CA","San Francisco","06","001",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299500,299950,319000,323000,318000,3e+05,309894,310000,312450,299950,309000,320000,325000,346750,345000,372500,379000,375000,379000,379000,379000,395475,396944,389000,380000,389000,390000,399000,419950,410000,409000,399950,399000
"Suffolk","NY","New York","36","103",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000,163950,153750,167000,165000,159000,159000,162000,159000,150000,150000,149945,150000,159000,159000,165000,159000,165000,165000,165000,165000,175000,165000,159000,160750,165000
"Sacramento","CA","Sacramento","06","067",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,179844,154900,146450,156925,159900,152000,169000,166000,150000,168000,189000
"Bronx","NY","New York","36","005",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,135000,135000,144997.5,146000,149000,147500,146000,149250,149000,145000,149700,150000,150000,149000,149000,149000,149000,149000,149000,149000,149990,149000,145000,148950
"Nassau","NY","New York","36","059",17,225000,220500,225000,225000,224900,225000,219000,219000,224900,219000,222867,215000,209000,199000,205000,199000,199000,199000,194000,197000,199000,198495,195000,189000,189000,185000,189949.5,185000,180000,179450,179000,179000,179000,179000,184449.5,184900,187450,180500,179000,179000,179000,180000,184900,185000,186500,179990,182000,180000,185000,184749.5,188000,195000,194900,189000,196000,199000,199000,198000,185000,185000,185000,189900,198000,199000,199000,199945,205000,199999,199000,199000,198000,195000,195000,194900,199000,199000,199000,209000,208444,208000,209000,208000,212000,219000
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,59900,55900,55000,59500,59694,60000,59999,63950,69900,69247.5,68900,69900,67700,61000,65000,68900,67300,70500,68894,75000,69999,72650,73000,69900,70000,71700,74900,70000,72000,74900,74900,74985,75000,75000,79900,81000,80000,84500
"Cuyahoga","OH","Cleveland","39","035",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,59900,59900,64900,64950,67000,75000,64950,61000,60000,56750,56750,56750,56500
"Hillsborough","FL","Tampa","12","057",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000,66850,65950,63450,61550,62000,67500,60000,64900,69000,69950,69900,79900,74500,75000,75000,74950,72500,75000,82500,85000,85000,87000,92950,92800,88950,89000,97450,104950
"Franklin","OH","Columbus","39","049",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97500,94000,102750,107500,115500,113250,115700,125000,103800,114900,104950,111900,109450,92000,89500
"Hennepin","MN","Minneapolis-St Paul","27","053",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,142500,151450,149900,148000,144900,144900,134950,134900,138000,138950,139900,159411,159900,159000,149900,151950,149900,159900,159900,159900,167900,165000,158250,157500,159900,159900,154995,149982,154900,159250,149900,151000,160000
"Orange","FL","Orlando","12","095",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,56000,59900,59900,58450,55000,59900,62900,64000,60000,59900,59900,56900,59900,61900,59974.5,60000,63450,64900,68500,70000,70000,72700,74700,75150,76500,76250,79900,80000,80000,79900,79950,80000,79999,82050,80000,79900,79500
"Fairfax","VA","Washington","51","059",24,,,169900,180000,180000,174500,177500,175000,179900,179500,180000,174912.5,179900,175000,174800,164900,172900,175000,179000,169499.5,164999.5,160000,159999.5,149950,134995,155000,159900,169900,177750,184900,179969.5,179900,179700,179900,189900,184450,180000,189900,195850,199999,2e+05,207000,199900,199950,209450,209450,209500,204950,210000,214900,222500,216250,215500,219900,224900,220000,219900,219900,222000,217700,215000,213000,215000,215000,219900,215750,209450,219000,219000,216650,210000,214450,214450,215000,224900,220000,222500,219900,219900,219900,217000,214000,215700,214900
"Contra Costa","CA","San Francisco","06","013",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,219900,209000,210000,210000,229000,250000,285000,268000,271250,274250,237000,239000,248250,249975,285000,279950,285000,287494.5,269500,279900,295000,289000,294300,293600,265000,265000
"Honolulu","HI","Urban Honolulu","15","003",26,265000,265000,268000,275000,269900,265000,258500,249999.5,260000,262000,250000,254900,260000,249000,249900,249000,248500,249950,259000,269000,274200,269000,270000,275000,289000,288000,285450,279000,280000,269000,269000,280000,270750,262500,285000,289000,288650,287000,284300,295000,298500,275000,310000,3e+05,289000,279000,299000,290000,305000,299999,315000,315000,317000,279894,275000,274950,275000,275000,299950,310000,310000,319000,320000,325000,328000,325000,329950,329000,328000,329000,325000,328944,335000,315000,325000,329000,329850,339950,335000,330000,330000,330000,338000,341000
"Westchester","NY","New York","36","119",27,175000,179000,179000,179000,178500,175000,169900,169000,169000,165000,165000,160000,159000,157000,158750,152900,152500,149900,149000,147000,145000,145000,140950,139900,139000,139000,139000,139000,135900,139000,135000,134000,130000,132500,135000,135000,137500,139000,134950,135000,136750,135000,134894,134694,132500,129999,129500,129000,129000,129777,129900,134500,134900,134000,132000,130000,129650,129000,125000,121000,125000,128450,129500,129900,132500,134000,132700,129900,129900,129500,129000,127500,125000,127900,129000,129000,127500,129000,129000,129000,126449.5,125900,128250,129000
"Milwaukee","WI","Milwaukee","55","079",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142250,135000,142900,149900,158650,153700,136950,140000,124900,129000,139900,149900,159000,147525,156000,147900,145000,139999.5,142500,142900,139900,140000,140000,149450,156450,155000,149900,144900,139250,139500,139900,139900
"Shelby","TN","Memphis","47","157",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,105950,110000,112500,108900,109000,109450,127000,122500,125000,135400,128950,129450,137500,127500,135000,119500,112000,125000,126875,124750,128500,115000,115000,117000,127500,127500,127500,127500,127500,131450,125000,127500,127500,127500,149000,149900,149900,139900,149900,149450,139900,139900,137450,118500
"Fulton","GA","Atlanta","13","121",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,129950,129900,125000,125000,134900,139000,130000,134995,139900,144900,149900,149000,148450,145750,142900,145000,149900,149900,152750,155000,156250,155000,165000,169850,165000,167200,161950,160500,165000,165000,169900,169000,165000,164900,167000,174500,179900,180000,182900
"Mecklenburg","NC","Charlotte","37","119",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138550,142900,141400,152450,150000,149900,151000,154000,153500,145900,150000,159900,153500,157200,145000,161200,164900,179900,175900,179437.5,196450,195000,184900,187875,181250,179900,189000,189450,189900,187500,185900,185900,175000,178400,179000,181999.5,189000,189450
"Du Page","IL","Chicago","17","043",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,62900,65000,65000,71000,75000,75000,74900,75000,75000,75000,71000,75000,75000,74950,76500,79000,79900,84900,84900,84900,84000,83000,84700,84900,89900,88000,85950,84900,84900,89900,89900,89900,87700,87200,84950,86450,85000,85000,89000,94000,96000,94950,95250,96900,94900,95900,99000,99500
"Fairfield","CT","Stamford","09","001",33,,,195000,190000,189000,189900,189000,189000,184450,189000,180000,181000,175000,174900,172900,165000,173500,175000,174900,170000,167000,160000,159000,157000,149900,157000,157950,159450,165000,169000,169900,159900,169900,165900,165000,164500,164700,169900,169250,179900,184750,187000,179000,169500,179900,179900,179900,179450,165000,164900,164552.5,179999.5,195000,195000,192000,199000,199000,199450,195000,195000,199900,199000,179000,180000,185000,179900,179925,175000,179925,179925,170000,175000,175750,175000,179000,186900,179900,189000,205000,199250,2e+05,2e+05,198000,197750
"Bergen","NJ","New York","34","003",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154950,168500,161950,165000,179000,176000,177500,180000,177000,177500,175000,175900,174950,174900,172000,174950,179950,177500,175999.5,178500,176500,184999,189450,189900,184900,179000
"Hartford","CT","Hartford","09","003",35,84900,99900,101000,102900,99900,99900,102900,101900,104400,99900,104500,99950,99900,99000,99900,99000,99900,99000,95000,92250,92950,87500,89900,87500,87250,88900,90000,89900,85000,84900,81000,80000,89500,89700,83000,89500,84900,84600,82500,84997.5,92361,89900,89900,89900,91000,92900,92900,89900,84900,89900,85900,92000,89900,89900,88700,84950,85000,84700,82871,84200,80000,87000,85000,89900,92700,94900,95000,98450,93500,94700,93100,89900,88450,89900,89950,90000,89950,92500,92500,89900,89900,89900,89900,94900
"Duval","FL","Jacksonville","12","031",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69500,74900,74900,72000,73900,73900,72500,69950,73862.5,73800,74900,74900,72000,74700,69900,81750,83500,86250,80000,73200,74950,74000,77900,79200,84200,85000,84900,84900,84900,85000,88950,87000,85000,89000,98000,97776,89950
"New Haven","CT","New Haven","09","009",37,129900,142950,143000,141750,144900,142900,144900,140000,139900,139000,139900,136000,130000,129900,129900,134250,129900,129000,129700,124900,122500,114000,115000,114000,114900,115000,119900,124900,123450,120000,119450,115000,120000,119900,124949.5,129900,125000,129900,129900,131249.5,137700,134900,129900,124900,123900,122900,124400,124900,116750,114900,119900,114998.5,119950,120000,124950,124900,125000,123900,124950,119450,115000,114400,119900,124900,125000,125000,127450,129999.5,138900,129900,126000,125000,125000,125000,125500,126000,122450,119900,119900,119900,119000,119000,114500,114500
"Kern","CA","Bakersfield","06","029",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,69500,67000,68000,68000,59990,69999,75000,75000,69000,75000,75000,79500,79700,75900,79250,79250,82450,78950,75000,76350,78350,79900,79000,79000,79000,74400,79000,79000
"Ventura","CA","Ventura","06","111",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,257000,242900,255000,264250,269500,279900,285000,277000,260950,259450,269000,271950,259900,267500,269900,277800,296500,294750,299500,296500,299000,322250,295000,297000,317000,294450,279000,299250,299750,299000,299000,299000,287000,289000
"Middlesex","NJ","New York","34","023",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114450,119000,120000,115000,104500,109950,109900,109000,109250,114500,129500,131000
"San Francisco","CA","San Francisco","06","075",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629000,649000,650000,649000,649000,645000,629500,625000,649000,649000,649000,695000,704999.5,699000,699000,695000,699000,729000,744000,704777,678500,770000,772500,770000,786500,779000,782500,780000,799000,799250,801000,828000,799000,829888,826000,849000,848500,799000,799000,799000,799000,799000,8e+05,799000
"Hamilton","OH","Cincinnati","39","061",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,89900,89900,87450,99000,114500,112250,109900,105900,118000,118000,106500,105000,104900,104900,104900,104900,99900,99900,105000,109500,124000,120700,115000,110900,109900,109900,109900,107450,104900,105000,108400,106450,109770,99900,117400,124295,129900,126900
"Worcester","MA","Worcester","25","027",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115950,114500,109900,109900,1e+05,99900,99900,98000,99450,107247.5,111000,110000,115000,115000,119900,119950,128450,127900,127000,125000,129900,129900,124900,119900,125000,122450,122450,127900,129900,134900,139900,127450,129950,134900,144900,140000,138450,129700,129900,129900,135450,139000
"Essex","MA","Boston","25","009",44,153500,159900,159900,159900,159000,159900,164900,164900,167000,164900,159900,159900,159000,156000,159900,149900,154900,149900,154900,152000,150000,149000,134900,129000,135000,139500,145900,149000,155950,152450,154500,157000,159000,154900,159250,159000,159000,159900,168000,162450,175000,179000,189000,188500,182450,170000,157900,157500,157500,174250,169900,169450,179000,179000,179900,169900,169900,176500,179000,179000,179000,169900,166850,179900,189000,198000,189450,189000,189900,189900,189900,189900,188700,189900,184750,199000,197000,199000,199900,188450,193900,194400,194400,209900
"Jefferson","KY","Louisville/Jefferson County","21","111",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73500,74500,75000,75000,75000,79899,79900,79900,79000,79900,80000,79900,79700,79500,75000,79949,84000,89900,99500,99850,94950,94900,91900,95500,95000,89900,80000,85000,89250,95000,99000,99700,95000,92000,94975,99900,92500,86500
"Multnomah","OR","Portland","41","051",46,,,,,,,,,,,,,,,,,,,,,,,,174900,174900,171000,175000,185000,182000,175000,179900,179900,179000,190000,199900,224950,228000,225000,219500,227000,224700,225000,225000,239500,230000,229000,229000,230000,226600,239950,250000,250000,245000,250000,259000,259000,254000,259000,255000,251000,249000,250000,261750,274450,277450,269000,267000,268900,269950,275000,274950,279900,275000,299900,299900,274450,289900,325000,325000,327000,315000,319700,299999,295000
"Suffolk","MA","Boston","25","025",47,329000,339000,339000,339000,339000,329997,325000,319500,319500,325000,325000,315000,319000,310000,309000,299999.5,328000,323500,319450,315000,310000,310000,289000,272000,319000,319000,319000,319100,315000,309900,309000,299949.5,299000,299450,3e+05,299900,335000,362000,348000,349000,381950,369000,369000,377000,379000,389000,399900,385000,389900,399000,369000,375000,379000,379000,379900,389900,399000,419000,425000,430500,447200,439000,419000,429950,432500,425000,439000,442000,431000,459000,449000,449000,449000,475000,450000,484000,477000,479000,465000,484000,504900,475000,475000,497000
"San Mateo","CA","San Francisco","06","081",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338000,343000,360000,395000,415000,425000,399900,388000,374888,390000,396500,433900,449400,433944,367500,399000,423500,426950,448888,481944,475000,488888,485000,499000,487000,449500,435000,449975,498000,499000,498000,499444,538444,549000,563000,568000,554000,540000
"Snohomish","WA","Seattle","53","061",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,149450,149900,150000,155000,160000,170000,169950,170000,157000,155000,154975
"Dekalb","GA","Atlanta","13","089",50,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,75000,77900,80000,85000,84900,79500,79500,89900,88450,84900,91900,99000,93950,97450,95000,95900,98000,97150,94900,94900,94900,94900,95900,96900,98000,98900,97750,100450,113750,119900,124900,121250,134900,120000,120000,129900,129900,130000,139900,137000,138700,132000,129900,131000,131950,138900,135000,132900,137900,138832,135000,136250,135000,145500,142500,134500,131000
"Norfolk","MA","Boston","25","021",51,199000,199921,209950,211250,199921,196000,197750,195500,198000,190950,199900,189950,189900,187450,182450,183999,179850,179727.5,179900,179900,174900,168000,164900,161900,176250,199450,203450,195000,189900,199000,189921,189910.5,204900,193500,194950,195000,207500,224200,243995,234000,268497.5,265000,259000,234900,218000,215000,214252.5,209000,214444,234000,245000,227000,209900,205450,214900,207450,224900,219900,219900,219000,212400,221900,249950,275000,250000,239900,239000,225000,232500,235900,219900,217450,219900,225000,262000,281950,299995,299995,307995,306360,312000,298950,259900,248500
"Jefferson","AL","Birmingham","01","073",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,97500,95450,88850,99000,95950,95950,99000,98250,98250,89900,89900,99000,100999.5,84900,70000,75900,79900
"Hudson","NJ","New York","34","017",53,280000,279900,279900,279000,272850,269000,265000,265000,265000,265000,253950,250000,248787.5,249000,240000,234900,234949.5,227950,225000,225000,219999,210000,214900,209000,218000,213450,215000,212000,210000,199000,189900,185000,185000,175000,185000,184900,188500,198000,199000,219500,229000,250000,250000,239950,235000,225000,230000,215000,225000,225500,229000,239000,244450,238000,239000,225000,225000,220000,209000,199900,199900,202450,215000,212500,222450,234900,225000,224900,224900,220000,219900,217000,225000,228000,228500,242900,245000,243950,239499.5,219900,225000,229400,242000,245000
"Monmouth","NJ","New York","34","025",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,199000,199900,199250,190000,184950,180000,179000,170000,189000,189000,169450,165950
"Davidson","TN","Nashville","47","037",55,,,,,,,,,,,,,,,,,,,,,,,,134900,139900,149900,157900,159000,159000,156750,158450,150900,139900,143400,152400,149900,164900,167000,164975,168700,169900,177450,169950,189000,195000,194250,187450,199000,207445,206900,208200,210000,204900,211000,214900,212900,209900,219900,215949.5,229450,227450,230500,219900,239900,237250,229738.5,220000,235000,240950,259900,267000,267000,252450,249950,249950,249900,252000,255450,242500,239950,239000,237450,249900,235000
"Providence","RI","Providence","44","007",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,149700,130000,130000,129000,124950,119250,109900,110000,116000,135000,134900,131450,136450,139000,138950,134000,131000,130000,129500,139500,149900,154950,167000,157959.5,167950,168900,164900,150000,157000,140000,144950,136950,130500,131000,139900,154900,129900,125000,125000,144002.5,134950,125000
"El Paso","CO","Colorado Springs","08","041",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116250,114950,118500,118500,115000,114000,110000,115000,121900,115000,113500,118950,119950,121900,124450,120000,126750,136200,134900,137500,138650,135000,146000,149950,149000,145500,144950,154925,149950,155000,150000,153000,167250,159450,158000,155000,155000,154950,150000
"Lee","FL","Fort Myers","12","071",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94450,92499.5,99000,99900,99500,99250,99500,109000,110000,110000,117000,110000,114950,119600,119900,114950,118495,109500,110000,115000,109500,109500,109000
"Polk","FL","Lakeland","12","105",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39950,38400,40000,39700,39950,39000,39500,39900,39250,34950,37500,39949.5,39949.5,45900,49900,50000,50000,49900,45000,39999,45000,49500
"District of Columbia","DC","Washington","11","001",60,277000,280000,299000,304000,299000,295000,298200,299900,299900,299900,299900,296000,294950,295527.5,299500,295500,299500,299999.5,268000,304950,299000,289000,299000,299000,275000,295000,299900,309885,319000,324950,320000,314900,314950,315000,314000,312000,309900,299900,314700,325000,329000,334727.5,336000,330950,328250,325000,327500,325000,324950,329000,339000,330000,335000,335500,329250,325000,349000,349900,334950,332000,334000,325000,330000,339000,347000,349900,330000,359000,364499.5,369000,368999,359900,365000,369000,359000,369900,368000,361000,359000,350000,342500,359900,349900,350000
"Denver","CO","Denver","08","031",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236000,240000,218000,240000,242500,247100,266500,265000,273000,287500,289000,269950,275000,280000,289900,295900,3e+05,294999,278900,278950,287000,289900,297000,289900
"Delaware","PA","Philadelphia","42","045",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,99000,94900,99900,109000,109500,109000,92900,87750,86950,82000,84970,86485,89000,88000,88400,89900,89400,89374.5,89374.5,89000,99500,91500,81000,81000,78900,78900,78000,76250,77500,73900,69900,69900,72645,79250,82900,84500
"Bristol","MA","Providence","25","005",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134950,157000,172450,192500,184900,184950,174900,174900,179000,196750,199900,191700
"Summit","OH","Akron","39","153",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44900,42900,46000,43900,45900,46900,49000,50500,50000,54275,55297.5,49950,49900,49900,49900,49900,49900,52500,51500,51500,52616.5,54900,58000,58000,58000,56500,55000,54900,53950,49900,49900,49900,49900,49900,48000,49000,48500
"New Castle","DE","Philadelphia","10","003",65,134900,127950,128000,121900,123450,119449.5,122000,128950,128000,120950,119900,122000,118999,114950,114900,113700,111500,99000,99000,99000,94450,81000,89000,89000,89900,95000,105000,109900,109950,104900,112450,114900,110000,110000,112000,114900,109000,119000,107500,1e+05,115950,114700,114900,114950,114900,111200,109900,111200,111200,119900,112000,106500,104000,114900,109900,109450,119900,108450,89900,89900,89450,89450,89900,105000,107700,109900,109900,109900,109900,110000,114000,117000,113450,109900,117000,109900,109900,109900,109900,108900,105000,110000,109900,112400
